num_date_time,answer
1_20220830 12,4218.49919128418
1_20220830 13,4228.182052612305
1_20220830 14,4211.445068359375
1_20220830 15,4096.429748535156
1_20220830 16,3979.5108947753906
1_20220830 17,3447.271942138672
1_20220830 18,2701.85693359375
1_20220830 19,2577.447090148926
1_20220830 20,2364.808769226074
1_20220830 21,1848.3910751342773
1_20220830 22,1472.3859100341797
1_20220830 23,1982.7855682373047
1_20220831 00,2067.6250228881836
1_20220831 01,1946.6077575683594
1_20220831 02,1806.3282623291016
1_20220831 03,1747.4776153564453
1_20220831 04,1769.7090225219727
1_20220831 05,1868.1664733886719
1_20220831 06,2033.641960144043
1_20220831 07,2470.678665161133
1_20220831 08,2908.169891357422
1_20220831 09,3361.918701171875
1_20220831 10,4020.0968475341797
1_20220831 11,4259.733917236328
1_20220831 12,4255.369064331055
1_20220831 13,4262.668518066406
1_20220831 14,4271.322616577148
1_20220831 15,4145.581924438477
1_20220831 16,4045.59423828125
1_20220831 17,3475.5139770507812
1_20220831 18,2644.2835998535156
1_20220831 19,2581.2028579711914
1_20220831 20,2389.173439025879
1_20220831 21,1850.0692672729492
1_20220831 22,1498.7255249023438
1_20220831 23,1996.3676681518555
2_20220825 00,1247.3310012817383
2_20220825 01,1271.6993827819824
2_20220825 02,1264.1889381408691
2_20220825 03,1233.021800994873
2_20220825 04,1230.4511260986328
2_20220825 05,1198.7677459716797
2_20220825 06,1219.6247863769531
2_20220825 07,1230.639991760254
2_20220825 08,1769.3862838745117
2_20220825 09,2042.3835754394531
2_20220825 10,2330.3676147460938
2_20220825 11,2254.7109756469727
2_20220825 12,2327.821189880371
2_20220825 13,2307.848457336426
2_20220825 14,2323.900993347168
2_20220825 15,2215.049934387207
2_20220825 16,2216.1717987060547
2_20220825 17,2153.513916015625
2_20220825 18,2021.3120040893555
2_20220825 19,1925.3780670166016
2_20220825 20,1711.5896453857422
2_20220825 21,1410.279899597168
2_20220825 22,978.4380149841309
2_20220825 23,1275.7859191894531
2_20220826 00,1244.0303382873535
2_20220826 01,1227.0830421447754
2_20220826 02,1231.7030067443848
2_20220826 03,1218.6355934143066
2_20220826 04,1199.7370414733887
2_20220826 05,1212.2011985778809
2_20220826 06,1199.878963470459
2_20220826 07,1197.5585174560547
2_20220826 08,1771.5919647216797
2_20220826 09,2057.4307403564453
2_20220826 10,2229.3551330566406
2_20220826 11,2216.66446685791
2_20220826 12,2079.627601623535
2_20220826 13,2085.762451171875
2_20220826 14,2092.0231323242188
2_20220826 15,2135.1970138549805
2_20220826 16,2109.923065185547
2_20220826 17,1997.5214385986328
2_20220826 18,1947.333480834961
2_20220826 19,1816.873779296875
2_20220826 20,1719.1001358032227
2_20220826 21,1458.0647659301758
2_20220826 22,922.903636932373
2_20220826 23,1266.0456504821777
2_20220827 00,1251.408535003662
2_20220827 01,1234.000717163086
2_20220827 02,1247.632797241211
2_20220827 03,1203.5624389648438
2_20220827 04,1174.1156196594238
2_20220827 05,1167.4774551391602
2_20220827 06,960.48486328125
2_20220827 07,1095.1332969665527
2_20220827 08,1602.3483505249023
2_20220827 09,1843.5770111083984
2_20220827 10,2075.638687133789
2_20220827 11,2081.734230041504
2_20220827 12,2207.576789855957
2_20220827 13,2245.306510925293
2_20220827 14,2261.7028045654297
2_20220827 15,2267.0824813842773
2_20220827 16,2238.580223083496
2_20220827 17,2134.341667175293
2_20220827 18,1916.2385482788086
2_20220827 19,1683.2988662719727
2_20220827 20,1478.0589447021484
2_20220827 21,1164.6395454406738
2_20220827 22,757.0699234008789
2_20220827 23,1111.4680366516113
2_20220828 00,1213.3037452697754
2_20220828 01,1206.0218544006348
2_20220828 02,1210.9983367919922
2_20220828 03,1160.7538375854492
2_20220828 04,1120.806495666504
2_20220828 05,942.0316429138184
2_20220828 06,891.1354064941406
2_20220828 07,998.5256958007812
2_20220828 08,1528.8613510131836
2_20220828 09,1766.1487045288086
2_20220828 10,2022.0654754638672
2_20220828 11,2041.758399963379
2_20220828 12,2058.1212463378906
2_20220828 13,2049.778388977051
2_20220828 14,2076.836753845215
2_20220828 15,2094.652961730957
2_20220828 16,2078.3969802856445
2_20220828 17,1969.513069152832
2_20220828 18,1739.1557846069336
2_20220828 19,1513.6363983154297
2_20220828 20,1273.9722328186035
2_20220828 21,1130.882911682129
2_20220828 22,812.9531784057617
2_20220828 23,1245.719123840332
2_20220829 00,1241.6197090148926
2_20220829 01,1243.7226028442383
2_20220829 02,1200.1108055114746
2_20220829 03,1198.5866737365723
2_20220829 04,1173.896541595459
2_20220829 05,1174.6625938415527
2_20220829 06,1136.8958702087402
2_20220829 07,1046.883888244629
2_20220829 08,1286.0356101989746
2_20220829 09,1384.6125259399414
2_20220829 10,1443.717399597168
2_20220829 11,1428.983169555664
2_20220829 12,1419.310920715332
2_20220829 13,1515.6113510131836
2_20220829 14,1480.3699264526367
2_20220829 15,1516.251235961914
2_20220829 16,1481.1439208984375
2_20220829 17,1383.4616394042969
2_20220829 18,1318.8984718322754
2_20220829 19,1324.7483596801758
2_20220829 20,1174.313003540039
2_20220829 21,1047.8314666748047
2_20220829 22,722.3146133422852
2_20220829 23,1134.496868133545
2_20220830 00,1161.1866722106934
2_20220830 01,1171.951515197754
2_20220830 02,1202.285743713379
2_20220830 03,1218.157127380371
2_20220830 04,1106.6428031921387
2_20220830 05,1040.9774780273438
2_20220830 06,1001.5326309204102
2_20220830 07,1116.2738151550293
2_20220830 08,1699.9376525878906
2_20220830 09,1953.1352767944336
2_20220830 10,2153.425827026367
2_20220830 11,2131.5183639526367
2_20220830 12,2131.4983139038086
2_20220830 13,2205.8389739990234
2_20220830 14,2201.066246032715
2_20220830 15,2201.7739639282227
2_20220830 16,2181.482353210449
2_20220830 17,2156.9141006469727
2_20220830 18,2056.0840759277344
2_20220830 19,1903.663230895996
2_20220830 20,1692.4269180297852
2_20220830 21,1404.5302352905273
2_20220830 22,871.754566192627
2_20220830 23,1221.8618049621582
2_20220831 00,1248.6713829040527
2_20220831 01,1213.190528869629
2_20220831 02,1238.0206832885742
2_20220831 03,1209.4748153686523
2_20220831 04,1196.0926895141602
2_20220831 05,1195.0619812011719
2_20220831 06,1192.5875701904297
2_20220831 07,1166.2995529174805
2_20220831 08,1690.7885131835938
2_20220831 09,1957.4447021484375
2_20220831 10,2234.6113662719727
2_20220831 11,2204.2470321655273
2_20220831 12,2155.1771850585938
2_20220831 13,2236.504425048828
2_20220831 14,2273.381637573242
2_20220831 15,2251.5097885131836
2_20220831 16,2278.1800842285156
2_20220831 17,2138.329879760742
2_20220831 18,1904.5060577392578
2_20220831 19,1878.5379028320312
2_20220831 20,1714.850944519043
2_20220831 21,1403.9424133300781
2_20220831 22,940.4429321289062
2_20220831 23,1247.5266952514648
3_20220825 00,1001.2799224853516
3_20220825 01,999.8091621398926
3_20220825 02,992.8042221069336
3_20220825 03,940.2686920166016
3_20220825 04,928.1603813171387
3_20220825 05,916.4975166320801
3_20220825 06,899.5940246582031
3_20220825 07,1032.9717102050781
3_20220825 08,1175.4671058654785
3_20220825 09,1314.365379333496
3_20220825 10,1413.2624435424805
3_20220825 11,1410.7985610961914
3_20220825 12,1458.7529678344727
3_20220825 13,1597.968246459961
3_20220825 14,1657.2107162475586
3_20220825 15,1815.0686492919922
3_20220825 16,1899.0560684204102
3_20220825 17,1970.5313415527344
3_20220825 18,2173.3702697753906
3_20220825 19,2276.7320709228516
3_20220825 20,2322.2934646606445
3_20220825 21,1873.3095245361328
3_20220825 22,1258.6187286376953
3_20220825 23,998.0708618164062
3_20220826 00,997.9683265686035
3_20220826 01,965.3662528991699
3_20220826 02,946.0920600891113
3_20220826 03,917.3551216125488
3_20220826 04,896.5579833984375
3_20220826 05,917.8216667175293
3_20220826 06,919.6056709289551
3_20220826 07,1033.4781608581543
3_20220826 08,1145.8388900756836
3_20220826 09,1301.2163352966309
3_20220826 10,1384.5285110473633
3_20220826 11,1435.22265625
3_20220826 12,1457.296531677246
3_20220826 13,1589.0229797363281
3_20220826 14,1743.6842880249023
3_20220826 15,1922.5468139648438
3_20220826 16,1983.8697052001953
3_20220826 17,2031.3327255249023
3_20220826 18,2466.900291442871
3_20220826 19,2523.204963684082
3_20220826 20,2400.895278930664
3_20220826 21,1976.017463684082
3_20220826 22,1337.4344177246094
3_20220826 23,1045.2614555358887
3_20220827 00,980.7889556884766
3_20220827 01,960.3393020629883
3_20220827 02,923.2418937683105
3_20220827 03,898.8416213989258
3_20220827 04,873.9101066589355
3_20220827 05,878.7933082580566
3_20220827 06,861.9804992675781
3_20220827 07,961.9312973022461
3_20220827 08,1036.6186141967773
3_20220827 09,1119.7933349609375
3_20220827 10,1210.9542045593262
3_20220827 11,1272.1401481628418
3_20220827 12,1422.4292449951172
3_20220827 13,1578.8246383666992
3_20220827 14,1688.1288528442383
3_20220827 15,1840.5486679077148
3_20220827 16,1949.4602355957031
3_20220827 17,2072.83829498291
3_20220827 18,2317.302589416504
3_20220827 19,2375.3296966552734
3_20220827 20,2220.3164596557617
3_20220827 21,1814.0503158569336
3_20220827 22,1249.726863861084
3_20220827 23,1058.8376007080078
3_20220828 00,1027.4617614746094
3_20220828 01,1006.4049301147461
3_20220828 02,974.8582420349121
3_20220828 03,968.7512321472168
3_20220828 04,959.1775856018066
3_20220828 05,928.3219451904297
3_20220828 06,926.0885810852051
3_20220828 07,977.871337890625
3_20220828 08,1007.518798828125
3_20220828 09,1067.8391571044922
3_20220828 10,1208.3016052246094
3_20220828 11,1241.6278762817383
3_20220828 12,1329.9838485717773
3_20220828 13,1446.4635696411133
3_20220828 14,1528.7602996826172
3_20220828 15,1723.5646286010742
3_20220828 16,1810.3815307617188
3_20220828 17,1902.7846069335938
3_20220828 18,2135.843505859375
3_20220828 19,2124.4741821289062
3_20220828 20,1960.9715270996094
3_20220828 21,1616.704460144043
3_20220828 22,1262.9392204284668
3_20220828 23,1107.5188941955566
3_20220829 00,1094.2788124084473
3_20220829 01,1067.509994506836
3_20220829 02,1027.638729095459
3_20220829 03,990.8815956115723
3_20220829 04,973.7162475585938
3_20220829 05,974.9532585144043
3_20220829 06,947.8898773193359
3_20220829 07,1030.3821144104004
3_20220829 08,1108.791618347168
3_20220829 09,1263.5713157653809
3_20220829 10,1292.4859313964844
3_20220829 11,1300.4990882873535
3_20220829 12,1329.37154006958
3_20220829 13,1319.9074974060059
3_20220829 14,1343.3017349243164
3_20220829 15,1378.1493606567383
3_20220829 16,1350.3683967590332
3_20220829 17,1317.1925315856934
3_20220829 18,1371.3407745361328
3_20220829 19,1439.845558166504
3_20220829 20,1336.748420715332
3_20220829 21,1168.3152770996094
3_20220829 22,959.4939575195312
3_20220829 23,881.8415107727051
3_20220830 00,933.1709899902344
3_20220830 01,909.5513687133789
3_20220830 02,879.8958053588867
3_20220830 03,855.641731262207
3_20220830 04,847.3980369567871
3_20220830 05,860.8767356872559
3_20220830 06,901.4239807128906
3_20220830 07,1061.1320495605469
3_20220830 08,1191.6921615600586
3_20220830 09,1360.3309059143066
3_20220830 10,1498.4830322265625
3_20220830 11,1527.1511611938477
3_20220830 12,1482.8505325317383
3_20220830 13,1610.9122619628906
3_20220830 14,1637.658058166504
3_20220830 15,1621.0132446289062
3_20220830 16,1653.1560516357422
3_20220830 17,1602.542625427246
3_20220830 18,1608.599624633789
3_20220830 19,1556.5455780029297
3_20220830 20,1441.2928085327148
3_20220830 21,1253.9843635559082
3_20220830 22,1009.4383544921875
3_20220830 23,896.0124092102051
3_20220831 00,912.2807655334473
3_20220831 01,852.0392112731934
3_20220831 02,865.2669639587402
3_20220831 03,830.3824768066406
3_20220831 04,825.9930419921875
3_20220831 05,838.5960998535156
3_20220831 06,844.3426399230957
3_20220831 07,945.9536781311035
3_20220831 08,1093.1259651184082
3_20220831 09,1275.6105995178223
3_20220831 10,1410.0691299438477
3_20220831 11,1457.631980895996
3_20220831 12,1463.8174514770508
3_20220831 13,1567.3639907836914
3_20220831 14,1679.2012252807617
3_20220831 15,1723.3637084960938
3_20220831 16,1791.5189361572266
3_20220831 17,1935.769157409668
3_20220831 18,2204.167366027832
3_20220831 19,2182.700897216797
3_20220831 20,2237.174606323242
3_20220831 21,1816.7897186279297
3_20220831 22,1183.8083724975586
3_20220831 23,976.6615943908691
4_20220825 00,692.5609512329102
4_20220825 01,700.7494583129883
4_20220825 02,703.5925598144531
4_20220825 03,704.2729530334473
4_20220825 04,703.9294509887695
4_20220825 05,707.617115020752
4_20220825 06,729.0882720947266
4_20220825 07,880.8714599609375
4_20220825 08,1084.5505561828613
4_20220825 09,1257.2140617370605
4_20220825 10,1357.9137115478516
4_20220825 11,1367.8901672363281
4_20220825 12,1347.1143646240234
4_20220825 13,1311.182746887207
4_20220825 14,1280.6036567687988
4_20220825 15,1295.3629684448242
4_20220825 16,1255.132423400879
4_20220825 17,1161.296028137207
4_20220825 18,1012.2808532714844
4_20220825 19,914.0830192565918
4_20220825 20,797.170166015625
4_20220825 21,718.6319732666016
4_20220825 22,774.9429206848145
4_20220825 23,716.6255874633789
4_20220826 00,688.9779357910156
4_20220826 01,674.8973808288574
4_20220826 02,672.3563690185547
4_20220826 03,686.1713905334473
4_20220826 04,679.0739326477051
4_20220826 05,724.8650665283203
4_20220826 06,786.1118202209473
4_20220826 07,886.3204231262207
4_20220826 08,1058.4373588562012
4_20220826 09,1269.2314567565918
4_20220826 10,1348.6999588012695
4_20220826 11,1362.8427429199219
4_20220826 12,1371.8369216918945
4_20220826 13,1364.5174942016602
4_20220826 14,1349.347183227539
4_20220826 15,1355.330551147461
4_20220826 16,1311.651985168457
4_20220826 17,1170.5327911376953
4_20220826 18,995.2406692504883
4_20220826 19,875.5280914306641
4_20220826 20,847.726245880127
4_20220826 21,772.5601768493652
4_20220826 22,732.8446311950684
4_20220826 23,712.6258506774902
4_20220827 00,685.9691772460938
4_20220827 01,679.6489143371582
4_20220827 02,657.2171382904053
4_20220827 03,672.5517768859863
4_20220827 04,668.7360382080078
4_20220827 05,713.7215614318848
4_20220827 06,733.6982460021973
4_20220827 07,867.7270851135254
4_20220827 08,1025.9279174804688
4_20220827 09,1191.691551208496
4_20220827 10,1257.9241027832031
4_20220827 11,1263.6842079162598
4_20220827 12,1314.2606582641602
4_20220827 13,1275.7556076049805
4_20220827 14,1263.5889167785645
4_20220827 15,1256.6610946655273
4_20220827 16,1232.4760284423828
4_20220827 17,1143.671184539795
4_20220827 18,975.3872222900391
4_20220827 19,844.193962097168
4_20220827 20,810.6984176635742
4_20220827 21,711.9267120361328
4_20220827 22,688.8742065429688
4_20220827 23,662.6929397583008
4_20220828 00,683.7773628234863
4_20220828 01,705.1093368530273
4_20220828 02,699.5382881164551
4_20220828 03,721.8700103759766
4_20220828 04,724.172477722168
4_20220828 05,715.3773193359375
4_20220828 06,785.5488510131836
4_20220828 07,891.4085273742676
4_20220828 08,1025.2990760803223
4_20220828 09,1164.613971710205
4_20220828 10,1266.093391418457
4_20220828 11,1299.3969459533691
4_20220828 12,1297.0961151123047
4_20220828 13,1282.3601684570312
4_20220828 14,1274.999496459961
4_20220828 15,1299.6159019470215
4_20220828 16,1271.7105140686035
4_20220828 17,1186.9410591125488
4_20220828 18,977.6361236572266
4_20220828 19,809.9797973632812
4_20220828 20,783.2862892150879
4_20220828 21,749.9226760864258
4_20220828 22,744.4753646850586
4_20220828 23,738.3304824829102
4_20220829 00,712.8500061035156
4_20220829 01,714.6762733459473
4_20220829 02,695.2300720214844
4_20220829 03,718.9168930053711
4_20220829 04,718.5864028930664
4_20220829 05,738.2748985290527
4_20220829 06,763.907787322998
4_20220829 07,870.7033157348633
4_20220829 08,1062.6578788757324
4_20220829 09,1220.606704711914
4_20220829 10,1309.5730781555176
4_20220829 11,1317.3325691223145
4_20220829 12,1312.109474182129
4_20220829 13,1283.8748664855957
4_20220829 14,1257.7184600830078
4_20220829 15,1299.1237106323242
4_20220829 16,1205.454288482666
4_20220829 17,1142.4442672729492
4_20220829 18,979.7264442443848
4_20220829 19,901.077880859375
4_20220829 20,828.8660430908203
4_20220829 21,770.2031097412109
4_20220829 22,723.2070693969727
4_20220829 23,699.6369857788086
4_20220830 00,666.1561412811279
4_20220830 01,664.8369903564453
4_20220830 02,686.5056800842285
4_20220830 03,709.3746032714844
4_20220830 04,703.504810333252
4_20220830 05,719.2839965820312
4_20220830 06,795.0332717895508
4_20220830 07,893.3889465332031
4_20220830 08,1097.1687393188477
4_20220830 09,1226.9400787353516
4_20220830 10,1301.074390411377
4_20220830 11,1321.388801574707
4_20220830 12,1290.421043395996
4_20220830 13,1283.716293334961
4_20220830 14,1256.6192932128906
4_20220830 15,1237.830825805664
4_20220830 16,1211.6746940612793
4_20220830 17,1140.2381591796875
4_20220830 18,1023.0484352111816
4_20220830 19,891.324462890625
4_20220830 20,831.5721282958984
4_20220830 21,774.9524574279785
4_20220830 22,720.7063446044922
4_20220830 23,727.4475631713867
4_20220831 00,700.8835830688477
4_20220831 01,667.7258930206299
4_20220831 02,690.2004241943359
4_20220831 03,693.622917175293
4_20220831 04,699.5618858337402
4_20220831 05,716.8510208129883
4_20220831 06,771.2434577941895
4_20220831 07,876.8170738220215
4_20220831 08,1068.1364135742188
4_20220831 09,1229.0255279541016
4_20220831 10,1330.743179321289
4_20220831 11,1362.2555618286133
4_20220831 12,1357.2125701904297
4_20220831 13,1330.6368942260742
4_20220831 14,1321.7080307006836
4_20220831 15,1306.220947265625
4_20220831 16,1282.5429306030273
4_20220831 17,1164.4861679077148
4_20220831 18,992.9105529785156
4_20220831 19,926.1987915039062
4_20220831 20,874.8069190979004
4_20220831 21,792.5609130859375
4_20220831 22,760.7200927734375
4_20220831 23,747.0554084777832
5_20220825 00,1916.7628784179688
5_20220825 01,1940.7308731079102
5_20220825 02,1928.4901428222656
5_20220825 03,1886.7469787597656
5_20220825 04,1885.793586730957
5_20220825 05,1935.9594955444336
5_20220825 06,1973.314064025879
5_20220825 07,2179.94327545166
5_20220825 08,2711.0269927978516
5_20220825 09,3070.334274291992
5_20220825 10,3213.5450134277344
5_20220825 11,3231.3280334472656
5_20220825 12,3295.8041229248047
5_20220825 13,3277.205322265625
5_20220825 14,3174.161895751953
5_20220825 15,3068.663131713867
5_20220825 16,2831.0975799560547
5_20220825 17,2575.9927673339844
5_20220825 18,2148.3969650268555
5_20220825 19,1941.9541015625
5_20220825 20,1837.7124328613281
5_20220825 21,1662.514778137207
5_20220825 22,1572.8019409179688
5_20220825 23,1529.5703735351562
5_20220826 00,1874.5643997192383
5_20220826 01,1880.2068252563477
5_20220826 02,1869.5736923217773
5_20220826 03,1839.7471313476562
5_20220826 04,1853.003044128418
5_20220826 05,1946.7164916992188
5_20220826 06,1986.6464538574219
5_20220826 07,2169.2655334472656
5_20220826 08,2787.5972442626953
5_20220826 09,3573.9586486816406
5_20220826 10,3949.4066314697266
5_20220826 11,5176.970016479492
5_20220826 12,5695.099609375
5_20220826 13,5795.848907470703
5_20220826 14,5555.283996582031
5_20220826 15,5815.737945556641
5_20220826 16,5736.6361083984375
5_20220826 17,5431.028106689453
5_20220826 18,5267.708847045898
5_20220826 19,4735.338607788086
5_20220826 20,4780.245559692383
5_20220826 21,2769.636962890625
5_20220826 22,1740.9850997924805
5_20220826 23,1622.4330444335938
5_20220827 00,1957.8531112670898
5_20220827 01,1938.945198059082
5_20220827 02,1938.3928756713867
5_20220827 03,1873.7654266357422
5_20220827 04,1874.0618209838867
5_20220827 05,1944.8343963623047
5_20220827 06,1966.8526000976562
5_20220827 07,2156.107749938965
5_20220827 08,3120.864227294922
5_20220827 09,3861.9063873291016
5_20220827 10,4200.674591064453
5_20220827 11,5801.654296875
5_20220827 12,6364.722961425781
5_20220827 13,6385.343658447266
5_20220827 14,6439.550354003906
5_20220827 15,6381.17724609375
5_20220827 16,6326.735900878906
5_20220827 17,6259.530975341797
5_20220827 18,5473.136413574219
5_20220827 19,4969.0987548828125
5_20220827 20,5046.985168457031
5_20220827 21,2822.2764587402344
5_20220827 22,1593.294044494629
5_20220827 23,1492.0829544067383
5_20220828 00,1670.8295440673828
5_20220828 01,1696.946548461914
5_20220828 02,1695.9111404418945
5_20220828 03,1741.2575912475586
5_20220828 04,1739.9604415893555
5_20220828 05,1801.5141143798828
5_20220828 06,1976.8774795532227
5_20220828 07,2414.398780822754
5_20220828 08,4605.324844360352
5_20220828 09,6026.243682861328
5_20220828 10,6315.4014892578125
5_20220828 11,6559.551177978516
5_20220828 12,6632.042541503906
5_20220828 13,6633.124664306641
5_20220828 14,6623.493713378906
5_20220828 15,6652.018035888672
5_20220828 16,6545.617004394531
5_20220828 17,6206.131378173828
5_20220828 18,3325.3487396240234
5_20220828 19,2372.75252532959
5_20220828 20,1951.4749145507812
5_20220828 21,1733.8388137817383
5_20220828 22,1567.4674224853516
5_20220828 23,1570.1908798217773
5_20220829 00,1898.0630569458008
5_20220829 01,1887.297103881836
5_20220829 02,1861.6115188598633
5_20220829 03,1855.4447937011719
5_20220829 04,1849.5520477294922
5_20220829 05,1866.880485534668
5_20220829 06,1799.2570343017578
5_20220829 07,1864.5845794677734
5_20220829 08,2053.8126907348633
5_20220829 09,2140.1931228637695
5_20220829 10,2142.6037979125977
5_20220829 11,2107.0487747192383
5_20220829 12,2133.2853622436523
5_20220829 13,2173.319046020508
5_20220829 14,1966.265480041504
5_20220829 15,1953.4452514648438
5_20220829 16,1984.3163681030273
5_20220829 17,2010.0899810791016
5_20220829 18,1880.3705444335938
5_20220829 19,1759.6766967773438
5_20220829 20,1703.2389450073242
5_20220829 21,1616.9159851074219
5_20220829 22,1488.5669403076172
5_20220829 23,1484.5450820922852
5_20220830 00,1771.7651824951172
5_20220830 01,1786.8226318359375
5_20220830 02,1826.95703125
5_20220830 03,1819.543472290039
5_20220830 04,1788.7085723876953
5_20220830 05,1810.0349731445312
5_20220830 06,1875.7017059326172
5_20220830 07,1939.8933639526367
5_20220830 08,2204.4382858276367
5_20220830 09,2292.406639099121
5_20220830 10,2322.030601501465
5_20220830 11,2372.0190658569336
5_20220830 12,2360.2625579833984
5_20220830 13,2378.672264099121
5_20220830 14,2214.441360473633
5_20220830 15,2133.5092849731445
5_20220830 16,2102.042526245117
5_20220830 17,2073.3704223632812
5_20220830 18,1925.0431900024414
5_20220830 19,1732.5174179077148
5_20220830 20,1694.728515625
5_20220830 21,1585.1619033813477
5_20220830 22,1459.9158248901367
5_20220830 23,1465.2745895385742
5_20220831 00,1782.0790634155273
5_20220831 01,1806.6016693115234
5_20220831 02,1799.3227844238281
5_20220831 03,1798.117286682129
5_20220831 04,1800.910415649414
5_20220831 05,1863.399284362793
5_20220831 06,1927.6470642089844
5_20220831 07,2069.0628356933594
5_20220831 08,2535.249008178711
5_20220831 09,2689.412582397461
5_20220831 10,2842.755126953125
5_20220831 11,3053.0459899902344
5_20220831 12,2977.538772583008
5_20220831 13,2997.1892852783203
5_20220831 14,2880.0174865722656
5_20220831 15,2788.0979614257812
5_20220831 16,2704.4676361083984
5_20220831 17,2497.019577026367
5_20220831 18,2055.7515716552734
5_20220831 19,1930.0004425048828
5_20220831 20,1832.7313842773438
5_20220831 21,1644.884178161621
5_20220831 22,1503.8694152832031
5_20220831 23,1470.5181121826172
6_20220825 00,1202.9808082580566
6_20220825 01,1061.263256072998
6_20220825 02,1033.5734748840332
6_20220825 03,1018.0017967224121
6_20220825 04,1018.9828720092773
6_20220825 05,1059.145523071289
6_20220825 06,1180.771469116211
