num_date_time,answer
1_20220831 02,1478.549741521689
1_20220831 03,1271.4131749372173
1_20220831 04,1463.0280038137594
1_20220831 05,1564.351998479257
1_20220831 06,1699.227247988217
1_20220831 07,1640.5684105703076
1_20220831 08,2222.775312979473
1_20220831 09,2299.3681544314218
1_20220831 10,2493.968267236379
1_20220831 11,2886.82813090138
1_20220831 12,2906.4851433632643
1_20220831 13,2892.605427721072
1_20220831 14,2878.811533489815
1_20220831 15,2856.23848549796
1_20220831 16,2744.4103255066816
1_20220831 17,2809.0454350253644
1_20220831 18,2636.3403659381665
1_20220831 19,2541.1971695990646
1_20220831 20,2393.1924960846577
1_20220831 21,2012.7335367966543
1_20220831 22,1458.6751827620787
1_20220831 23,1350.294757944585
2_20220825 00,2139.9116196439345
2_20220825 01,1996.2269067744182
2_20220825 02,2096.2105682981874
2_20220825 03,2026.8151972943015
2_20220825 04,1857.594094915306
2_20220825 05,1947.052526842837
2_20220825 06,2040.4304377709418
2_20220825 07,2096.363279107959
2_20220825 08,2655.4792801633657
2_20220825 09,2860.9156473391677
2_20220825 10,2579.581742478412
2_20220825 11,2845.705059156228
2_20220825 12,2625.7742944980873
2_20220825 13,2928.400698826423
2_20220825 14,2980.6346092192794
2_20220825 15,2265.820634563529
2_20220825 16,2833.5556987578775
2_20220825 17,2768.3523854170985
2_20220825 18,2470.833634603312
2_20220825 19,2359.942088654891
2_20220825 20,2364.8997511440584
2_20220825 21,2235.2167999236667
2_20220825 22,1650.759174822036
2_20220825 23,1711.2058052956434
2_20220826 00,1786.5419611124319
2_20220826 01,1769.1410144044976
2_20220826 02,1769.1410144044976
2_20220826 03,1726.185541521401
2_20220826 04,1719.626272952202
2_20220826 05,1510.4152345271314
2_20220826 06,1617.605315920934
2_20220826 07,1864.1753845129047
2_20220826 08,2521.2872703293083
2_20220826 09,2510.020918008335
2_20220826 10,2912.9569223875924
2_20220826 11,2858.8615378537816
2_20220826 12,3216.050695999389
2_20220826 13,3156.6549979757265
2_20220826 14,3227.0242178890403
2_20220826 15,3226.7902815946118
2_20220826 16,3198.3848258376374
2_20220826 17,2958.0162954726966
2_20220826 18,2780.9480181371114
2_20220826 19,2581.5990436309403
2_20220826 20,2553.9501094515035
2_20220826 21,2414.2162447584024
2_20220826 22,2302.617524278611
2_20220826 23,2211.9732087765865
2_20220827 00,2167.397940690471
2_20220827 01,2174.011600233405
2_20220827 02,1511.8081679940267
2_20220827 03,1453.4442375524216
2_20220827 04,1773.879011735989
2_20220827 05,1580.1250773035486
2_20220827 06,1915.5441147358179
2_20220827 07,1970.644181858116
2_20220827 08,2363.64699218186
2_20220827 09,2511.8369301519706
2_20220827 10,2531.144014675952
2_20220827 11,2647.638602607496
2_20220827 12,2583.6405265401927
2_20220827 13,2674.9587187135903
2_20220827 14,2858.8519214704693
2_20220827 15,2833.365817271639
2_20220827 16,2833.6109358208496
2_20220827 17,2756.0368540271197
2_20220827 18,2623.287178520505
2_20220827 19,2482.8047038850896
2_20220827 20,2051.26710123312
2_20220827 21,2197.193649237924
2_20220827 22,2060.1310974441108
2_20220827 23,2060.256185514349
2_20220828 00,1765.5062456461517
2_20220828 01,1580.2996876886373
2_20220828 02,1541.8379872611893
2_20220828 03,1775.4041894301681
2_20220828 04,1780.1987741659796
2_20220828 05,1855.787563009105
2_20220828 06,1830.8473312320903
2_20220828 07,1937.8181309908941
2_20220828 08,2363.8800407168856
2_20220828 09,2520.461513518102
2_20220828 10,2581.3735287858367
2_20220828 11,2568.9613809015673
2_20220828 12,2855.688969844084
2_20220828 13,2867.9250752233393
2_20220828 14,2841.458049196318
2_20220828 15,2709.5945384002166
2_20220828 16,2642.3497272149243
2_20220828 17,2581.6941428352543
2_20220828 18,2592.456165275691
2_20220828 19,2422.73808216371
2_20220828 20,2537.7039988610913
2_20220828 21,2019.3017259685932
2_20220828 22,1651.1390439218815
2_20220828 23,1652.597091849427
2_20220829 00,1975.8629376276303
2_20220829 01,1850.6409416058327
2_20220829 02,1997.979582505104
2_20220829 03,1834.5754329632337
2_20220829 04,1676.2888982520144
2_20220829 05,1684.2961602963617
2_20220829 06,1932.9519212383339
2_20220829 07,2103.3226160816866
2_20220829 08,2319.4079415165097
2_20220829 09,2508.830846415985
2_20220829 10,2596.1732864653577
2_20220829 11,2580.7712641413605
2_20220829 12,2441.0769511739254
2_20220829 13,2368.3442405589785
2_20220829 14,2523.351586322835
2_20220829 15,2694.537623923211
2_20220829 16,2703.8863971917694
2_20220829 17,2364.217332975422
2_20220829 18,2246.394935688559
2_20220829 19,1986.5808980321049
2_20220829 20,2275.207367482221
2_20220829 21,2145.3238580188063
2_20220829 22,2148.839834450865
2_20220829 23,2120.673423012744
2_20220830 00,1841.2757446899643
2_20220830 01,1837.7553943960609
2_20220830 02,1865.522465354728
2_20220830 03,1556.019353426395
2_20220830 04,1632.278085531677
2_20220830 05,1285.1357627875416
2_20220830 06,1439.1846066767291
2_20220830 07,1540.7858605060287
2_20220830 08,1884.9902248231149
2_20220830 09,2126.6549560287554
2_20220830 10,2228.3381824656058
2_20220830 11,2250.198876894986
2_20220830 12,2288.105711385482
2_20220830 13,2251.3120070890395
2_20220830 14,2287.8408048119836
2_20220830 15,2310.6498677520067
2_20220830 16,2255.2868984499087
2_20220830 17,2191.3367697558324
2_20220830 18,1738.5977578064853
2_20220830 19,2103.204114572964
2_20220830 20,2058.874822400254
2_20220830 21,1730.1887911804276
2_20220830 22,1910.132925571102
2_20220830 23,1679.216503504278
2_20220831 00,1509.6358101161761
2_20220831 01,1610.0025635305476
2_20220831 02,1478.549741521689
2_20220831 03,1271.4131749372173
2_20220831 04,1463.0280038137594
2_20220831 05,1564.351998479257
2_20220831 06,1699.227247988217
2_20220831 07,1640.5684105703076
2_20220831 08,2222.775312979473
2_20220831 09,2299.3681544314218
2_20220831 10,2493.968267236379
2_20220831 11,2886.82813090138
2_20220831 12,2906.4851433632643
2_20220831 13,2892.605427721072
2_20220831 14,2878.811533489815
2_20220831 15,2856.23848549796
2_20220831 16,2744.4103255066816
2_20220831 17,2809.0454350253644
2_20220831 18,2636.3403659381665
2_20220831 19,2541.1971695990646
2_20220831 20,2393.1924960846577
2_20220831 21,2012.7335367966543
2_20220831 22,1458.6751827620787
2_20220831 23,1350.294757944585
3_20220825 00,2139.9116196439345
3_20220825 01,1996.2269067744182
3_20220825 02,2096.2105682981874
3_20220825 03,2026.8151972943015
3_20220825 04,1857.594094915306
3_20220825 05,1947.052526842837
3_20220825 06,2040.4304377709418
3_20220825 07,2096.363279107959
3_20220825 08,2655.4792801633657
3_20220825 09,2860.9156473391677
3_20220825 10,2579.581742478412
3_20220825 11,2845.705059156228
3_20220825 12,2625.7742944980873
3_20220825 13,2928.400698826423
3_20220825 14,2980.6346092192794
3_20220825 15,2265.820634563529
3_20220825 16,2833.5556987578775
3_20220825 17,2768.3523854170985
3_20220825 18,2470.833634603312
3_20220825 19,2359.942088654891
3_20220825 20,2364.8997511440584
3_20220825 21,2235.2167999236667
3_20220825 22,1650.759174822036
3_20220825 23,1711.2058052956434
3_20220826 00,1786.5419611124319
3_20220826 01,1769.1410144044976
3_20220826 02,1769.1410144044976
3_20220826 03,1726.185541521401
3_20220826 04,1719.626272952202
3_20220826 05,1510.4152345271314
3_20220826 06,1617.605315920934
3_20220826 07,1864.1753845129047
3_20220826 08,2521.2872703293083
3_20220826 09,2510.020918008335
3_20220826 10,2912.9569223875924
3_20220826 11,2858.8615378537816
3_20220826 12,3216.050695999389
3_20220826 13,3156.6549979757265
3_20220826 14,3227.0242178890403
3_20220826 15,3226.7902815946118
3_20220826 16,3198.3848258376374
3_20220826 17,2958.0162954726966
3_20220826 18,2780.9480181371114
3_20220826 19,2581.5990436309403
3_20220826 20,2553.9501094515035
3_20220826 21,2414.2162447584024
3_20220826 22,2302.617524278611
3_20220826 23,2211.9732087765865
3_20220827 00,2167.397940690471
3_20220827 01,2174.011600233405
3_20220827 02,1511.8081679940267
3_20220827 03,1453.4442375524216
3_20220827 04,1773.879011735989
3_20220827 05,1580.1250773035486
3_20220827 06,1915.5441147358179
3_20220827 07,1970.644181858116
3_20220827 08,2363.64699218186
3_20220827 09,2511.8369301519706
3_20220827 10,2531.144014675952
3_20220827 11,2647.638602607496
3_20220827 12,2583.6405265401927
3_20220827 13,2674.9587187135903
3_20220827 14,2858.8519214704693
3_20220827 15,2833.365817271639
3_20220827 16,2833.6109358208496
3_20220827 17,2756.0368540271197
3_20220827 18,2623.287178520505
3_20220827 19,2482.8047038850896
3_20220827 20,2051.26710123312
3_20220827 21,2197.193649237924
3_20220827 22,2060.1310974441108
3_20220827 23,2060.256185514349
3_20220828 00,1765.5062456461517
3_20220828 01,1580.2996876886373
3_20220828 02,1541.8379872611893
3_20220828 03,1775.4041894301681
3_20220828 04,1780.1987741659796
3_20220828 05,1855.787563009105
3_20220828 06,1830.8473312320903
3_20220828 07,1937.8181309908941
3_20220828 08,2363.8800407168856
3_20220828 09,2520.461513518102
3_20220828 10,2581.3735287858367
3_20220828 11,2568.9613809015673
3_20220828 12,2855.688969844084
3_20220828 13,2867.9250752233393
3_20220828 14,2841.458049196318
3_20220828 15,2709.5945384002166
3_20220828 16,2642.3497272149243
3_20220828 17,2581.6941428352543
3_20220828 18,2592.456165275691
3_20220828 19,2422.73808216371
3_20220828 20,2537.7039988610913
3_20220828 21,2019.3017259685932
3_20220828 22,1651.1390439218815
3_20220828 23,1652.597091849427
3_20220829 00,1975.8629376276303
3_20220829 01,1850.6409416058327
3_20220829 02,1997.979582505104
3_20220829 03,1834.5754329632337
3_20220829 04,1676.2888982520144
3_20220829 05,1684.2961602963617
3_20220829 06,1932.9519212383339
3_20220829 07,2103.3226160816866
3_20220829 08,2319.4079415165097
3_20220829 09,2508.830846415985
3_20220829 10,2596.1732864653577
3_20220829 11,2580.7712641413605
3_20220829 12,2441.0769511739254
3_20220829 13,2368.3442405589785
3_20220829 14,2523.351586322835
3_20220829 15,2694.537623923211
3_20220829 16,2703.8863971917694
3_20220829 17,2364.217332975422
3_20220829 18,2246.394935688559
3_20220829 19,1986.5808980321049
3_20220829 20,2275.207367482221
3_20220829 21,2145.3238580188063
3_20220829 22,2148.839834450865
3_20220829 23,2120.673423012744
3_20220830 00,1841.2757446899643
3_20220830 01,1837.7553943960609
3_20220830 02,1865.522465354728
3_20220830 03,1556.019353426395
3_20220830 04,1632.278085531677
3_20220830 05,1285.1357627875416
3_20220830 06,1439.1846066767291
3_20220830 07,1540.7858605060287
3_20220830 08,1884.9902248231149
3_20220830 09,2126.6549560287554
3_20220830 10,2228.3381824656058
3_20220830 11,2250.198876894986
3_20220830 12,2288.105711385482
3_20220830 13,2251.3120070890395
3_20220830 14,2287.8408048119836
3_20220830 15,2310.6498677520067
3_20220830 16,2255.2868984499087
3_20220830 17,2191.3367697558324
3_20220830 18,1738.5977578064853
3_20220830 19,2103.204114572964
3_20220830 20,2058.874822400254
3_20220830 21,1730.1887911804276
3_20220830 22,1910.132925571102
3_20220830 23,1679.216503504278
3_20220831 00,1509.6358101161761
3_20220831 01,1610.0025635305476
3_20220831 02,1478.549741521689
3_20220831 03,1271.4131749372173
3_20220831 04,1463.0280038137594
3_20220831 05,1564.351998479257
3_20220831 06,1699.227247988217
3_20220831 07,1640.5684105703076
3_20220831 08,2222.775312979473
3_20220831 09,2299.3681544314218
3_20220831 10,2493.968267236379
3_20220831 11,2886.82813090138
3_20220831 12,2906.4851433632643
3_20220831 13,2892.605427721072
3_20220831 14,2878.811533489815
3_20220831 15,2856.23848549796
3_20220831 16,2744.4103255066816
3_20220831 17,2809.0454350253644
3_20220831 18,2636.3403659381665
3_20220831 19,2541.1971695990646
3_20220831 20,2393.1924960846577
3_20220831 21,2012.7335367966543
3_20220831 22,1458.6751827620787
3_20220831 23,1350.294757944585
4_20220825 00,2139.9116196439345
4_20220825 01,1996.2269067744182
4_20220825 02,2096.2105682981874
4_20220825 03,2026.8151972943015
4_20220825 04,1857.594094915306
4_20220825 05,1947.052526842837
4_20220825 06,2040.4304377709418
4_20220825 07,2096.363279107959
4_20220825 08,2655.4792801633657
4_20220825 09,2860.9156473391677
4_20220825 10,2579.581742478412
4_20220825 11,2845.705059156228
4_20220825 12,2625.7742944980873
4_20220825 13,2928.400698826423
4_20220825 14,2980.6346092192794
4_20220825 15,2265.820634563529
4_20220825 16,2833.5556987578775
4_20220825 17,2768.3523854170985
4_20220825 18,2470.833634603312
4_20220825 19,2359.942088654891
4_20220825 20,2364.8997511440584
4_20220825 21,2235.2167999236667
4_20220825 22,1650.759174822036
4_20220825 23,1711.2058052956434
4_20220826 00,1786.5419611124319
4_20220826 01,1769.1410144044976
4_20220826 02,1769.1410144044976
4_20220826 03,1726.185541521401
4_20220826 04,1719.626272952202
4_20220826 05,1510.4152345271314
4_20220826 06,1617.605315920934
4_20220826 07,1864.1753845129047
4_20220826 08,2521.2872703293083
4_20220826 09,2510.020918008335
4_20220826 10,2912.9569223875924
4_20220826 11,2858.8615378537816
4_20220826 12,3216.050695999389
4_20220826 13,3156.6549979757265
4_20220826 14,3227.0242178890403
4_20220826 15,3226.7902815946118
4_20220826 16,3198.3848258376374
4_20220826 17,2958.0162954726966
4_20220826 18,2780.9480181371114
4_20220826 19,2581.5990436309403
4_20220826 20,2553.9501094515035
4_20220826 21,2414.2162447584024
4_20220826 22,2302.617524278611
4_20220826 23,2211.9732087765865
4_20220827 00,2167.397940690471
4_20220827 01,2174.011600233405
4_20220827 02,1511.8081679940267
4_20220827 03,1453.4442375524216
4_20220827 04,1773.879011735989
4_20220827 05,1580.1250773035486
4_20220827 06,1915.5441147358179
4_20220827 07,1970.644181858116
4_20220827 08,2363.64699218186
4_20220827 09,2511.8369301519706
4_20220827 10,2531.144014675952
4_20220827 11,2647.638602607496
4_20220827 12,2583.6405265401927
4_20220827 13,2674.9587187135903
4_20220827 14,2858.8519214704693
4_20220827 15,2833.365817271639
4_20220827 16,2833.6109358208496
4_20220827 17,2756.0368540271197
4_20220827 18,2623.287178520505
4_20220827 19,2482.8047038850896
4_20220827 20,2051.26710123312
4_20220827 21,2197.193649237924
4_20220827 22,2060.1310974441108
4_20220827 23,2060.256185514349
4_20220828 00,1765.5062456461517
4_20220828 01,1580.2996876886373
4_20220828 02,1541.8379872611893
4_20220828 03,1775.4041894301681
4_20220828 04,1780.1987741659796
4_20220828 05,1855.787563009105
4_20220828 06,1830.8473312320903
4_20220828 07,1937.8181309908941
4_20220828 08,2363.8800407168856
4_20220828 09,2520.461513518102
4_20220828 10,2581.3735287858367
4_20220828 11,2568.9613809015673
4_20220828 12,2855.688969844084
4_20220828 13,2867.9250752233393
4_20220828 14,2841.458049196318
4_20220828 15,2709.5945384002166
4_20220828 16,2642.3497272149243
4_20220828 17,2581.6941428352543
4_20220828 18,2592.456165275691
4_20220828 19,2422.73808216371
4_20220828 20,2537.7039988610913
4_20220828 21,2019.3017259685932
4_20220828 22,1651.1390439218815
4_20220828 23,1652.597091849427
4_20220829 00,1975.8629376276303
4_20220829 01,1850.6409416058327
4_20220829 02,1997.979582505104
4_20220829 03,1834.5754329632337
4_20220829 04,1676.2888982520144
4_20220829 05,1684.2961602963617
4_20220829 06,1932.9519212383339
4_20220829 07,2103.3226160816866
4_20220829 08,2319.4079415165097
4_20220829 09,2508.830846415985
4_20220829 10,2596.1732864653577
4_20220829 11,2580.7712641413605
4_20220829 12,2441.0769511739254
4_20220829 13,2368.3442405589785
4_20220829 14,2523.351586322835
4_20220829 15,2694.537623923211
4_20220829 16,2703.8863971917694
4_20220829 17,2364.217332975422
4_20220829 18,2246.394935688559
4_20220829 19,1986.5808980321049
4_20220829 20,2275.207367482221
4_20220829 21,2145.3238580188063
4_20220829 22,2148.839834450865
4_20220829 23,2120.673423012744
4_20220830 00,1841.2757446899643
4_20220830 01,1837.7553943960609
4_20220830 02,1865.522465354728
4_20220830 03,1556.019353426395
4_20220830 04,1632.278085531677
4_20220830 05,1285.1357627875416
4_20220830 06,1439.1846066767291
4_20220830 07,1540.7858605060287
4_20220830 08,1884.9902248231149
4_20220830 09,2126.6549560287554
4_20220830 10,2228.3381824656058
4_20220830 11,2250.198876894986
4_20220830 12,2288.105711385482
4_20220830 13,2251.3120070890395
4_20220830 14,2287.8408048119836
4_20220830 15,2310.6498677520067
4_20220830 16,2255.2868984499087
4_20220830 17,2191.3367697558324
4_20220830 18,1738.5977578064853
4_20220830 19,2103.204114572964
4_20220830 20,2058.874822400254
4_20220830 21,1730.1887911804276
4_20220830 22,1910.132925571102
4_20220830 23,1679.216503504278
4_20220831 00,1509.6358101161761
4_20220831 01,1610.0025635305476
4_20220831 02,1478.549741521689
4_20220831 03,1271.4131749372173
4_20220831 04,1463.0280038137594
4_20220831 05,1564.351998479257
4_20220831 06,1699.227247988217
4_20220831 07,1640.5684105703076
4_20220831 08,2222.775312979473
4_20220831 09,2299.3681544314218
4_20220831 10,2493.968267236379
4_20220831 11,2886.82813090138
4_20220831 12,2906.4851433632643
4_20220831 13,2892.605427721072
4_20220831 14,2878.811533489815
4_20220831 15,2856.23848549796
4_20220831 16,2744.4103255066816
4_20220831 17,2809.0454350253644
4_20220831 18,2636.3403659381665
4_20220831 19,2541.1971695990646
4_20220831 20,2393.1924960846577
4_20220831 21,2012.7335367966543
4_20220831 22,1458.6751827620787
4_20220831 23,1350.294757944585
5_20220825 00,2139.9116196439345
5_20220825 01,1996.2269067744182
5_20220825 02,2096.2105682981874
5_20220825 03,2026.8151972943015
5_20220825 04,1857.594094915306
5_20220825 05,1947.052526842837
5_20220825 06,2040.4304377709418
5_20220825 07,2096.363279107959
5_20220825 08,2655.4792801633657
5_20220825 09,2860.9156473391677
5_20220825 10,2579.581742478412
5_20220825 11,2845.705059156228
5_20220825 12,2625.7742944980873
5_20220825 13,2928.400698826423
5_20220825 14,2980.6346092192794
5_20220825 15,2265.820634563529
5_20220825 16,2833.5556987578775
5_20220825 17,2768.3523854170985
5_20220825 18,2470.833634603312
5_20220825 19,2359.942088654891
5_20220825 20,2364.8997511440584
5_20220825 21,2235.2167999236667
5_20220825 22,1650.759174822036
5_20220825 23,1711.2058052956434
5_20220826 00,1786.5419611124319
5_20220826 01,1769.1410144044976
5_20220826 02,1769.1410144044976
5_20220826 03,1726.185541521401
5_20220826 04,1719.626272952202
5_20220826 05,1510.4152345271314
5_20220826 06,1617.605315920934
5_20220826 07,1864.1753845129047
5_20220826 08,2521.2872703293083
5_20220826 09,2510.020918008335
5_20220826 10,2912.9569223875924
5_20220826 11,2858.8615378537816
5_20220826 12,3216.050695999389
5_20220826 13,3156.6549979757265
5_20220826 14,3227.0242178890403
5_20220826 15,3226.7902815946118
5_20220826 16,3198.3848258376374
5_20220826 17,2958.0162954726966
5_20220826 18,2780.9480181371114
5_20220826 19,2581.5990436309403
5_20220826 20,2553.9501094515035
5_20220826 21,2414.2162447584024
5_20220826 22,2302.617524278611
5_20220826 23,2211.9732087765865
5_20220827 00,2167.397940690471
5_20220827 01,2174.011600233405
5_20220827 02,1511.8081679940267
5_20220827 03,1453.4442375524216
5_20220827 04,1773.879011735989
5_20220827 05,1580.1250773035486
5_20220827 06,1915.5441147358179
5_20220827 07,1970.644181858116
5_20220827 08,2363.64699218186
5_20220827 09,2511.8369301519706
5_20220827 10,2531.144014675952
5_20220827 11,2647.638602607496
5_20220827 12,2583.6405265401927
5_20220827 13,2674.9587187135903
5_20220827 14,2858.8519214704693
5_20220827 15,2833.365817271639
5_20220827 16,2833.6109358208496
5_20220827 17,2756.0368540271197
5_20220827 18,2623.287178520505
5_20220827 19,2482.8047038850896
5_20220827 20,2051.26710123312
5_20220827 21,2197.193649237924
5_20220827 22,2060.1310974441108
5_20220827 23,2060.256185514349
5_20220828 00,1765.5062456461517
5_20220828 01,1580.2996876886373
5_20220828 02,1541.8379872611893
5_20220828 03,1775.4041894301681
5_20220828 04,1780.1987741659796
5_20220828 05,1855.787563009105
5_20220828 06,1830.8473312320903
5_20220828 07,1937.8181309908941
5_20220828 08,2363.8800407168856
5_20220828 09,2520.461513518102
5_20220828 10,2581.3735287858367
5_20220828 11,2568.9613809015673
5_20220828 12,2855.688969844084
5_20220828 13,2867.9250752233393
5_20220828 14,2841.458049196318
5_20220828 15,2709.5945384002166
5_20220828 16,2642.3497272149243
5_20220828 17,2581.6941428352543
5_20220828 18,2592.456165275691
5_20220828 19,2422.73808216371
5_20220828 20,2537.7039988610913
5_20220828 21,2019.3017259685932
5_20220828 22,1651.1390439218815
5_20220828 23,1652.597091849427
5_20220829 00,1975.8629376276303
5_20220829 01,1850.6409416058327
5_20220829 02,1997.979582505104
5_20220829 03,1834.5754329632337
5_20220829 04,1676.2888982520144
5_20220829 05,1684.2961602963617
5_20220829 06,1932.9519212383339
5_20220829 07,2103.3226160816866
5_20220829 08,2319.4079415165097
5_20220829 09,2508.830846415985
5_20220829 10,2596.1732864653577
5_20220829 11,2580.7712641413605
5_20220829 12,2441.0769511739254
5_20220829 13,2368.3442405589785
5_20220829 14,2523.351586322835
5_20220829 15,2694.537623923211
5_20220829 16,2703.8863971917694
5_20220829 17,2364.217332975422
5_20220829 18,2246.394935688559
5_20220829 19,1986.5808980321049
5_20220829 20,2275.207367482221
5_20220829 21,2145.3238580188063
5_20220829 22,2148.839834450865
5_20220829 23,2120.673423012744
5_20220830 00,1841.2757446899643
5_20220830 01,1837.7553943960609
5_20220830 02,1865.522465354728
5_20220830 03,1556.019353426395
5_20220830 04,1632.278085531677
5_20220830 05,1285.1357627875416
5_20220830 06,1439.1846066767291
5_20220830 07,1540.7858605060287
5_20220830 08,1884.9902248231149
5_20220830 09,2126.6549560287554
5_20220830 10,2228.3381824656058
5_20220830 11,2250.198876894986
5_20220830 12,2288.105711385482
5_20220830 13,2251.3120070890395
5_20220830 14,2287.8408048119836
5_20220830 15,2310.6498677520067
5_20220830 16,2255.2868984499087
5_20220830 17,2191.3367697558324
5_20220830 18,1738.5977578064853
5_20220830 19,2103.204114572964
5_20220830 20,2058.874822400254
5_20220830 21,1730.1887911804276
5_20220830 22,1910.132925571102
5_20220830 23,1679.216503504278
5_20220831 00,1509.6358101161761
5_20220831 01,1610.0025635305476
5_20220831 02,1478.549741521689
5_20220831 03,1271.4131749372173
5_20220831 04,1463.0280038137594
5_20220831 05,1564.351998479257
5_20220831 06,1699.227247988217
5_20220831 07,1640.5684105703076
5_20220831 08,2222.775312979473
5_20220831 09,2299.3681544314218
5_20220831 10,2493.968267236379
5_20220831 11,2886.82813090138
5_20220831 12,2906.4851433632643
5_20220831 13,2892.605427721072
5_20220831 14,2878.811533489815
5_20220831 15,2856.23848549796
5_20220831 16,2744.4103255066816
5_20220831 17,2809.0454350253644
5_20220831 18,2636.3403659381665
5_20220831 19,2541.1971695990646
5_20220831 20,2393.1924960846577
5_20220831 21,2012.7335367966543
5_20220831 22,1458.6751827620787
5_20220831 23,1350.294757944585
6_20220825 00,2070.3972943873036
