num_date_time,answer
1_20220828 04,1533.2487182617188
1_20220828 05,1605.8719024658203
1_20220828 06,1693.6954498291016
1_20220828 07,1789.7360534667969
1_20220828 08,2059.54345703125
1_20220828 09,2410.426223754883
1_20220828 10,3055.1337890625
1_20220828 11,3148.7425231933594
1_20220828 12,3182.962646484375
1_20220828 13,3156.3697204589844
1_20220828 14,3141.2831115722656
1_20220828 15,3138.4296264648438
1_20220828 16,3146.34521484375
1_20220828 17,3031.7486572265625
1_20220828 18,2569.1043090820312
1_20220828 19,2420.3048400878906
1_20220828 20,2251.1303100585938
1_20220828 21,1870.7578887939453
1_20220828 22,1511.2632446289062
1_20220828 23,2079.511474609375
1_20220829 00,2211.311325073242
1_20220829 01,2108.0279693603516
1_20220829 02,2007.2765045166016
1_20220829 03,1924.7991333007812
1_20220829 04,1937.5010986328125
1_20220829 05,2009.3444519042969
1_20220829 06,2198.0821075439453
1_20220829 07,2538.347381591797
1_20220829 08,2878.2618103027344
1_20220829 09,3327.885498046875
1_20220829 10,3928.8909912109375
1_20220829 11,4144.035400390625
1_20220829 12,4141.446350097656
1_20220829 13,4185.7271728515625
1_20220829 14,4117.736419677734
1_20220829 15,4094.8406372070312
1_20220829 16,3965.186798095703
1_20220829 17,3379.551513671875
1_20220829 18,2701.759490966797
1_20220829 19,2585.784378051758
1_20220829 20,2343.701675415039
1_20220829 21,1838.2942810058594
1_20220829 22,1478.4289855957031
1_20220829 23,2004.226303100586
1_20220830 00,2123.9251098632812
1_20220830 01,2034.998794555664
1_20220830 02,1905.5811767578125
1_20220830 03,1748.0842742919922
1_20220830 04,1757.5524597167969
1_20220830 05,1868.3665924072266
1_20220830 06,2089.8291015625
1_20220830 07,2525.043899536133
1_20220830 08,2934.7255249023438
1_20220830 09,3360.0367736816406
1_20220830 10,3989.346893310547
1_20220830 11,4225.6328125
1_20220830 12,4222.831573486328
1_20220830 13,4224.24658203125
1_20220830 14,4221.5821533203125
1_20220830 15,4133.339569091797
1_20220830 16,4028.5159912109375
1_20220830 17,3474.570037841797
1_20220830 18,2774.3976440429688
1_20220830 19,2641.2860717773438
1_20220830 20,2404.9627532958984
1_20220830 21,1852.369613647461
1_20220830 22,1508.3933410644531
1_20220830 23,2004.2413482666016
1_20220831 00,2089.4574584960938
1_20220831 01,1980.2131042480469
1_20220831 02,1849.4940338134766
1_20220831 03,1768.9685974121094
1_20220831 04,1786.7669372558594
1_20220831 05,1884.4729309082031
1_20220831 06,2052.199935913086
1_20220831 07,2484.9605712890625
1_20220831 08,2902.2884521484375
1_20220831 09,3359.2838745117188
1_20220831 10,4057.3159790039062
1_20220831 11,4272.302276611328
1_20220831 12,4255.789794921875
1_20220831 13,4281.388946533203
1_20220831 14,4286.802978515625
1_20220831 15,4180.241516113281
1_20220831 16,4080.594940185547
1_20220831 17,3454.1206970214844
1_20220831 18,2700.7296752929688
1_20220831 19,2613.4444580078125
1_20220831 20,2445.674072265625
1_20220831 21,1881.4666900634766
1_20220831 22,1532.6778717041016
1_20220831 23,2013.1452026367188
2_20220825 00,1269.2217636108398
2_20220825 01,1288.5275115966797
2_20220825 02,1276.7248306274414
2_20220825 03,1253.7004623413086
2_20220825 04,1261.2960052490234
2_20220825 05,1233.1383209228516
2_20220825 06,1261.4555587768555
2_20220825 07,1250.005760192871
2_20220825 08,1827.8841705322266
2_20220825 09,2081.2151641845703
2_20220825 10,2304.8338775634766
2_20220825 11,2210.5826263427734
2_20220825 12,2313.264205932617
2_20220825 13,2296.1638793945312
2_20220825 14,2310.0460662841797
2_20220825 15,2191.598434448242
2_20220825 16,2212.079391479492
2_20220825 17,2162.742965698242
2_20220825 18,2001.0892028808594
2_20220825 19,1902.9683837890625
2_20220825 20,1720.2946472167969
2_20220825 21,1447.3689880371094
2_20220825 22,1001.8278274536133
2_20220825 23,1300.2836227416992
2_20220826 00,1269.3439025878906
2_20220826 01,1258.3159866333008
2_20220826 02,1251.3331832885742
2_20220826 03,1235.0583724975586
2_20220826 04,1226.7174758911133
2_20220826 05,1212.523941040039
2_20220826 06,1218.1936416625977
2_20220826 07,1202.2029342651367
2_20220826 08,1814.0004119873047
2_20220826 09,2100.742431640625
2_20220826 10,2192.5616912841797
2_20220826 11,2218.3914642333984
2_20220826 12,2059.666732788086
2_20220826 13,2065.1060638427734
2_20220826 14,2065.7427520751953
2_20220826 15,2112.734634399414
2_20220826 16,2090.0621490478516
2_20220826 17,1979.9775848388672
2_20220826 18,1930.8979034423828
2_20220826 19,1780.7362976074219
2_20220826 20,1676.5646209716797
2_20220826 21,1439.0359497070312
2_20220826 22,948.7138214111328
2_20220826 23,1271.556999206543
2_20220827 00,1274.3564758300781
2_20220827 01,1259.4852676391602
2_20220827 02,1301.904525756836
2_20220827 03,1248.2788848876953
2_20220827 04,1222.5058288574219
2_20220827 05,1198.9569778442383
2_20220827 06,988.6936111450195
2_20220827 07,1081.4130783081055
2_20220827 08,1638.9456329345703
2_20220827 09,1911.406509399414
2_20220827 10,2123.7157592773438
2_20220827 11,2150.047561645508
2_20220827 12,2253.2542572021484
2_20220827 13,2282.7704162597656
2_20220827 14,2294.063232421875
2_20220827 15,2325.306106567383
2_20220827 16,2270.119644165039
2_20220827 17,2158.772430419922
2_20220827 18,1896.5645446777344
2_20220827 19,1676.373291015625
2_20220827 20,1481.0473327636719
2_20220827 21,1194.300537109375
2_20220827 22,825.9053649902344
2_20220827 23,1152.3586044311523
2_20220828 00,1249.7779006958008
2_20220828 01,1229.5732040405273
2_20220828 02,1238.7926559448242
2_20220828 03,1193.9074172973633
2_20220828 04,1149.2378616333008
2_20220828 05,971.4777984619141
2_20220828 06,913.6868438720703
2_20220828 07,982.4101486206055
2_20220828 08,1547.016342163086
2_20220828 09,1780.8343811035156
2_20220828 10,2046.4043273925781
2_20220828 11,2069.080337524414
2_20220828 12,2130.810531616211
2_20220828 13,2100.5883178710938
2_20220828 14,2119.7972259521484
2_20220828 15,2112.575698852539
2_20220828 16,2082.9839477539062
2_20220828 17,1928.0908660888672
2_20220828 18,1721.2180938720703
2_20220828 19,1500.6867370605469
2_20220828 20,1244.4485321044922
2_20220828 21,1075.1754608154297
2_20220828 22,832.9875259399414
2_20220828 23,1248.6711196899414
2_20220829 00,1226.3812789916992
2_20220829 01,1244.5761795043945
2_20220829 02,1235.6492767333984
2_20220829 03,1210.454978942871
2_20220829 04,1199.2446746826172
2_20220829 05,1155.786003112793
2_20220829 06,1168.2679824829102
2_20220829 07,1068.747817993164
2_20220829 08,1328.4167709350586
2_20220829 09,1449.7803955078125
2_20220829 10,1519.8065948486328
2_20220829 11,1490.811264038086
2_20220829 12,1487.5164489746094
2_20220829 13,1554.203353881836
2_20220829 14,1524.5738372802734
2_20220829 15,1546.2146301269531
2_20220829 16,1533.040756225586
2_20220829 17,1424.3097229003906
2_20220829 18,1291.6325073242188
2_20220829 19,1278.1071166992188
2_20220829 20,1160.0229797363281
2_20220829 21,1000.9414291381836
2_20220829 22,711.3102722167969
2_20220829 23,1124.0375518798828
2_20220830 00,1208.559066772461
2_20220830 01,1217.2856140136719
2_20220830 02,1244.623924255371
2_20220830 03,1233.8863525390625
2_20220830 04,1139.7628479003906
2_20220830 05,1062.3447341918945
2_20220830 06,1017.6113586425781
2_20220830 07,1125.0346984863281
2_20220830 08,1733.650405883789
2_20220830 09,2000.5530090332031
2_20220830 10,2151.9866943359375
2_20220830 11,2143.3860931396484
2_20220830 12,2163.545120239258
2_20220830 13,2199.624801635742
2_20220830 14,2208.736557006836
2_20220830 15,2227.9092559814453
2_20220830 16,2206.6331787109375
2_20220830 17,2177.874481201172
2_20220830 18,2032.067611694336
2_20220830 19,1892.7636108398438
2_20220830 20,1674.076889038086
2_20220830 21,1382.377197265625
2_20220830 22,888.5514831542969
2_20220830 23,1215.772705078125
2_20220831 00,1247.0674057006836
2_20220831 01,1232.9877624511719
2_20220831 02,1239.5518112182617
2_20220831 03,1212.1273040771484
2_20220831 04,1207.8652801513672
2_20220831 05,1210.2023696899414
2_20220831 06,1211.1693878173828
2_20220831 07,1155.7586288452148
2_20220831 08,1753.8269958496094
2_20220831 09,2025.2739562988281
2_20220831 10,2257.8585662841797
2_20220831 11,2201.0349731445312
2_20220831 12,2169.9115600585938
2_20220831 13,2237.649154663086
2_20220831 14,2249.4691619873047
2_20220831 15,2235.3038482666016
2_20220831 16,2244.697067260742
2_20220831 17,2139.7428588867188
2_20220831 18,1898.7070770263672
2_20220831 19,1823.734115600586
2_20220831 20,1690.6253967285156
2_20220831 21,1399.9575500488281
2_20220831 22,968.6049423217773
2_20220831 23,1240.5509567260742
3_20220825 00,1013.3668746948242
3_20220825 01,1020.593635559082
3_20220825 02,1018.4211502075195
3_20220825 03,951.0213623046875
3_20220825 04,948.0173034667969
3_20220825 05,917.5422897338867
3_20220825 06,912.7831420898438
3_20220825 07,1047.8523483276367
3_20220825 08,1178.9308547973633
3_20220825 09,1322.1175842285156
3_20220825 10,1405.0141296386719
3_20220825 11,1403.291015625
3_20220825 12,1437.9969635009766
3_20220825 13,1584.6794891357422
3_20220825 14,1641.604965209961
3_20220825 15,1768.3895263671875
3_20220825 16,1861.412841796875
3_20220825 17,1955.8385162353516
3_20220825 18,2130.182861328125
3_20220825 19,2245.1720275878906
3_20220825 20,2315.9881896972656
3_20220825 21,1881.1292419433594
3_20220825 22,1277.354507446289
3_20220825 23,1022.3180618286133
3_20220826 00,1014.3420028686523
3_20220826 01,990.4123687744141
3_20220826 02,970.5346298217773
3_20220826 03,931.8265838623047
3_20220826 04,914.0344848632812
3_20220826 05,899.8411636352539
3_20220826 06,894.3670425415039
3_20220826 07,1019.653564453125
3_20220826 08,1137.7348556518555
3_20220826 09,1321.7436218261719
3_20220826 10,1362.3032684326172
3_20220826 11,1442.931381225586
3_20220826 12,1445.5519561767578
3_20220826 13,1572.6620635986328
3_20220826 14,1735.9872131347656
3_20220826 15,1891.8719482421875
3_20220826 16,1954.7391052246094
3_20220826 17,2015.0651550292969
3_20220826 18,2437.4520111083984
3_20220826 19,2501.5259399414062
3_20220826 20,2366.471893310547
3_20220826 21,1944.1516723632812
3_20220826 22,1350.0372161865234
3_20220826 23,1064.8464889526367
3_20220827 00,987.8955001831055
3_20220827 01,964.1080627441406
3_20220827 02,971.8444213867188
3_20220827 03,921.4377212524414
3_20220827 04,911.2025451660156
3_20220827 05,888.0874938964844
3_20220827 06,884.3753051757812
3_20220827 07,970.3578491210938
3_20220827 08,1067.9012985229492
3_20220827 09,1195.804344177246
3_20220827 10,1252.0621643066406
3_20220827 11,1343.3776397705078
3_20220827 12,1482.7734375
3_20220827 13,1644.20361328125
3_20220827 14,1767.9218292236328
3_20220827 15,1897.7890625
3_20220827 16,1986.3612976074219
3_20220827 17,2115.0803833007812
3_20220827 18,2318.5113830566406
3_20220827 19,2387.460983276367
3_20220827 20,2223.1605072021484
3_20220827 21,1802.0536346435547
3_20220827 22,1312.159523010254
3_20220827 23,1109.817512512207
3_20220828 00,1059.1899490356445
3_20220828 01,1029.2253875732422
3_20220828 02,1009.2603454589844
3_20220828 03,996.299560546875
3_20220828 04,986.394401550293
3_20220828 05,943.9780120849609
3_20220828 06,934.6220779418945
3_20220828 07,982.1588897705078
3_20220828 08,1010.7979507446289
3_20220828 09,1069.0160827636719
3_20220828 10,1200.4633865356445
3_20220828 11,1266.9233627319336
3_20220828 12,1385.7784729003906
3_20220828 13,1493.2394104003906
3_20220828 14,1602.0321807861328
3_20220828 15,1756.5187683105469
3_20220828 16,1843.6622467041016
3_20220828 17,1944.5399475097656
3_20220828 18,2178.4365234375
3_20220828 19,2142.579544067383
3_20220828 20,1935.101333618164
3_20220828 21,1552.8446197509766
3_20220828 22,1288.5392608642578
3_20220828 23,1119.1856002807617
3_20220829 00,1078.1819915771484
3_20220829 01,1057.1811218261719
3_20220829 02,1042.9790267944336
3_20220829 03,979.0580673217773
3_20220829 04,967.5529556274414
3_20220829 05,929.6184616088867
3_20220829 06,956.7240295410156
3_20220829 07,1029.3659439086914
3_20220829 08,1107.111099243164
3_20220829 09,1272.6749114990234
3_20220829 10,1300.4999771118164
3_20220829 11,1324.7709732055664
3_20220829 12,1353.9733276367188
3_20220829 13,1311.6389617919922
3_20220829 14,1346.3135070800781
3_20220829 15,1358.8831176757812
3_20220829 16,1360.5224151611328
3_20220829 17,1310.5193939208984
3_20220829 18,1317.9448547363281
3_20220829 19,1339.685043334961
3_20220829 20,1314.2640228271484
3_20220829 21,1151.8751602172852
3_20220829 22,958.3231582641602
3_20220829 23,898.7715301513672
3_20220830 00,989.9025573730469
3_20220830 01,962.6342849731445
3_20220830 02,935.2544326782227
3_20220830 03,890.8845520019531
3_20220830 04,890.3686752319336
3_20220830 05,899.1645202636719
3_20220830 06,930.3420333862305
3_20220830 07,1067.4709396362305
3_20220830 08,1206.3592376708984
3_20220830 09,1401.1238861083984
3_20220830 10,1516.4710845947266
3_20220830 11,1533.532485961914
3_20220830 12,1529.7478790283203
3_20220830 13,1632.0995635986328
3_20220830 14,1661.4114532470703
3_20220830 15,1678.7643127441406
3_20220830 16,1683.5420684814453
3_20220830 17,1628.0957641601562
3_20220830 18,1598.734603881836
3_20220830 19,1541.6060791015625
3_20220830 20,1451.0048065185547
3_20220830 21,1307.3671417236328
3_20220830 22,1076.871925354004
3_20220830 23,917.1936874389648
3_20220831 00,949.491943359375
3_20220831 01,896.1535339355469
3_20220831 02,908.1321258544922
3_20220831 03,860.282112121582
3_20220831 04,864.8317031860352
3_20220831 05,864.4131164550781
3_20220831 06,869.9262847900391
3_20220831 07,963.8752746582031
3_20220831 08,1130.2996063232422
3_20220831 09,1331.3218154907227
3_20220831 10,1445.763168334961
3_20220831 11,1492.4695739746094
3_20220831 12,1494.5039825439453
3_20220831 13,1604.8153381347656
3_20220831 14,1689.7191467285156
3_20220831 15,1726.6055450439453
3_20220831 16,1777.7046661376953
3_20220831 17,1970.123764038086
3_20220831 18,2215.767868041992
3_20220831 19,2184.532196044922
3_20220831 20,2272.332046508789
3_20220831 21,1831.5312042236328
3_20220831 22,1231.9013671875
3_20220831 23,1004.0686111450195
4_20220825 00,687.4190521240234
4_20220825 01,690.4744567871094
4_20220825 02,697.2017211914062
4_20220825 03,692.3967361450195
4_20220825 04,695.3712158203125
4_20220825 05,691.4937438964844
4_20220825 06,750.7745132446289
4_20220825 07,878.5788955688477
4_20220825 08,1091.7040710449219
4_20220825 09,1261.0062408447266
4_20220825 10,1356.782485961914
4_20220825 11,1355.7509307861328
4_20220825 12,1353.092529296875
4_20220825 13,1329.4310455322266
4_20220825 14,1296.2956237792969
4_20220825 15,1287.118049621582
4_20220825 16,1262.2876739501953
4_20220825 17,1172.315086364746
4_20220825 18,1032.7348022460938
4_20220825 19,936.9218902587891
4_20220825 20,833.4218063354492
4_20220825 21,745.9783325195312
4_20220825 22,752.9689407348633
4_20220825 23,712.9436340332031
4_20220826 00,690.6977615356445
4_20220826 01,694.349479675293
4_20220826 02,694.7870407104492
4_20220826 03,696.7530822753906
4_20220826 04,694.6875152587891
4_20220826 05,725.2639923095703
4_20220826 06,786.3379592895508
4_20220826 07,887.7443389892578
4_20220826 08,1075.406982421875
4_20220826 09,1286.1719512939453
4_20220826 10,1340.6213684082031
4_20220826 11,1363.6750183105469
4_20220826 12,1369.2855377197266
4_20220826 13,1364.0766906738281
4_20220826 14,1352.8761749267578
4_20220826 15,1379.4383544921875
4_20220826 16,1348.2266387939453
4_20220826 17,1202.036636352539
4_20220826 18,1016.4614715576172
4_20220826 19,897.5875473022461
4_20220826 20,841.3885803222656
4_20220826 21,752.4352035522461
4_20220826 22,711.7848815917969
4_20220826 23,700.1758193969727
4_20220827 00,690.397575378418
4_20220827 01,679.1130905151367
4_20220827 02,713.0406875610352
4_20220827 03,706.6369438171387
4_20220827 04,700.3764419555664
4_20220827 05,736.7370758056641
4_20220827 06,771.5129928588867
4_20220827 07,898.6941223144531
4_20220827 08,1077.455955505371
4_20220827 09,1228.3024673461914
4_20220827 10,1300.4430541992188
4_20220827 11,1314.1765899658203
4_20220827 12,1327.4263763427734
4_20220827 13,1304.0218658447266
4_20220827 14,1284.3349685668945
4_20220827 15,1287.116340637207
4_20220827 16,1254.2773971557617
4_20220827 17,1159.9440841674805
4_20220827 18,991.5588455200195
4_20220827 19,870.8647918701172
4_20220827 20,850.1545562744141
4_20220827 21,730.2429046630859
4_20220827 22,704.9164657592773
4_20220827 23,687.2267913818359
4_20220828 00,719.4871444702148
4_20220828 01,725.9163589477539
4_20220828 02,730.2990951538086
4_20220828 03,747.5279312133789
4_20220828 04,749.4487762451172
4_20220828 05,746.2203216552734
4_20220828 06,807.0981750488281
4_20220828 07,906.8898773193359
4_20220828 08,1077.4046325683594
4_20220828 09,1176.6912841796875
4_20220828 10,1305.735694885254
4_20220828 11,1312.0271911621094
4_20220828 12,1312.7798690795898
4_20220828 13,1311.1546020507812
4_20220828 14,1298.482650756836
4_20220828 15,1315.0929412841797
4_20220828 16,1288.4006729125977
4_20220828 17,1195.2177352905273
4_20220828 18,1011.1698226928711
4_20220828 19,851.6929473876953
4_20220828 20,781.4270782470703
4_20220828 21,723.9758377075195
4_20220828 22,712.67333984375
4_20220828 23,708.5296173095703
4_20220829 00,705.6138000488281
4_20220829 01,704.9568786621094
4_20220829 02,702.0698013305664
4_20220829 03,699.7875137329102
4_20220829 04,707.1948623657227
4_20220829 05,711.7040176391602
4_20220829 06,782.2055206298828
4_20220829 07,906.2325668334961
4_20220829 08,1107.2593688964844
4_20220829 09,1281.639175415039
4_20220829 10,1352.1396942138672
4_20220829 11,1362.7486877441406
4_20220829 12,1365.0475463867188
4_20220829 13,1313.3993530273438
4_20220829 14,1300.7100372314453
4_20220829 15,1297.8975296020508
4_20220829 16,1251.5754318237305
4_20220829 17,1173.178108215332
4_20220829 18,1013.4705581665039
4_20220829 19,928.8353958129883
4_20220829 20,865.3290710449219
4_20220829 21,785.8743209838867
4_20220829 22,739.3668441772461
4_20220829 23,727.7147445678711
4_20220830 00,696.0421524047852
4_20220830 01,689.5729370117188
4_20220830 02,703.4308547973633
4_20220830 03,720.4887390136719
4_20220830 04,729.4504852294922
4_20220830 05,739.9918060302734
4_20220830 06,807.6543579101562
4_20220830 07,902.7439498901367
4_20220830 08,1111.1206512451172
4_20220830 09,1260.782325744629
4_20220830 10,1337.3996810913086
4_20220830 11,1352.536117553711
4_20220830 12,1326.6729888916016
4_20220830 13,1315.066535949707
4_20220830 14,1295.0104141235352
4_20220830 15,1276.7350845336914
4_20220830 16,1253.378662109375
4_20220830 17,1178.7057342529297
4_20220830 18,1068.5412292480469
4_20220830 19,951.2003021240234
4_20220830 20,879.2820205688477
4_20220830 21,801.6219863891602
4_20220830 22,750.5490112304688
4_20220830 23,740.7466201782227
4_20220831 00,716.6101379394531
4_20220831 01,692.1292572021484
4_20220831 02,701.034065246582
4_20220831 03,696.788444519043
4_20220831 04,704.4737548828125
4_20220831 05,721.0049667358398
4_20220831 06,778.1010131835938
4_20220831 07,873.0951919555664
4_20220831 08,1083.8752059936523
4_20220831 09,1262.0425033569336
4_20220831 10,1356.8043670654297
4_20220831 11,1359.9738159179688
4_20220831 12,1356.4747772216797
4_20220831 13,1337.5533142089844
4_20220831 14,1320.250747680664
4_20220831 15,1299.7618560791016
4_20220831 16,1278.5858688354492
4_20220831 17,1173.9865341186523
4_20220831 18,1014.9943923950195
4_20220831 19,940.4909286499023
4_20220831 20,883.6165924072266
4_20220831 21,792.3035278320312
4_20220831 22,761.8056869506836
4_20220831 23,749.9746475219727
5_20220825 00,1919.2324676513672
5_20220825 01,1936.1214447021484
5_20220825 02,1930.7655487060547
5_20220825 03,1880.8221740722656
5_20220825 04,1881.0656127929688
5_20220825 05,1976.391845703125
5_20220825 06,2006.212158203125
5_20220825 07,2180.6542205810547
5_20220825 08,2684.9590759277344
5_20220825 09,3076.4457092285156
5_20220825 10,3193.5255126953125
5_20220825 11,3206.9784240722656
5_20220825 12,3320.974822998047
5_20220825 13,3280.401092529297
5_20220825 14,3173.8404846191406
5_20220825 15,3030.2234802246094
5_20220825 16,2857.314971923828
5_20220825 17,2619.53857421875
5_20220825 18,2126.2234954833984
5_20220825 19,1943.9845275878906
5_20220825 20,1825.0455474853516
5_20220825 21,1693.9864807128906
5_20220825 22,1581.5801696777344
5_20220825 23,1552.0736694335938
5_20220826 00,1867.5032196044922
5_20220826 01,1872.7257232666016
5_20220826 02,1855.774658203125
5_20220826 03,1821.2063446044922
5_20220826 04,1837.2429809570312
5_20220826 05,1947.1355590820312
5_20220826 06,1963.929214477539
5_20220826 07,2178.8386993408203
5_20220826 08,2940.2051696777344
5_20220826 09,3794.5787963867188
5_20220826 10,3990.0217895507812
5_20220826 11,5055.723175048828
5_20220826 12,5632.9345703125
5_20220826 13,5775.817199707031
5_20220826 14,5573.5615234375
5_20220826 15,5891.862731933594
5_20220826 16,5796.0595703125
5_20220826 17,5430.123565673828
5_20220826 18,5161.589080810547
5_20220826 19,4708.133117675781
5_20220826 20,4756.730682373047
5_20220826 21,2779.6109313964844
5_20220826 22,1769.2347412109375
5_20220826 23,1611.6067504882812
5_20220827 00,1968.3639526367188
5_20220827 01,1943.6637268066406
5_20220827 02,1994.0118865966797
5_20220827 03,1889.6968231201172
5_20220827 04,1875.405258178711
5_20220827 05,1974.9183502197266
5_20220827 06,2013.1001739501953
5_20220827 07,2253.5294342041016
5_20220827 08,3028.4617919921875
5_20220827 09,3849.2115173339844
5_20220827 10,4198.6663818359375
5_20220827 11,5729.820251464844
5_20220827 12,6425.1722412109375
5_20220827 13,6500.202941894531
5_20220827 14,6522.451416015625
5_20220827 15,6458.2669677734375
5_20220827 16,6385.5845947265625
5_20220827 17,6348.236389160156
5_20220827 18,5610.81103515625
5_20220827 19,5213.331726074219
5_20220827 20,5251.319427490234
5_20220827 21,2899.880340576172
5_20220827 22,1676.1043395996094
5_20220827 23,1552.713363647461
5_20220828 00,1732.8422393798828
5_20220828 01,1749.8822326660156
5_20220828 02,1724.7344970703125
5_20220828 03,1769.5660247802734
5_20220828 04,1764.0583953857422
5_20220828 05,1856.5286712646484
5_20220828 06,2026.915298461914
5_20220828 07,2491.4302978515625
5_20220828 08,4802.047332763672
5_20220828 09,6072.672424316406
5_20220828 10,6455.6221923828125
5_20220828 11,6631.872802734375
5_20220828 12,6674.7984619140625
5_20220828 13,6704.9342041015625
5_20220828 14,6691.605529785156
5_20220828 15,6677.66455078125
5_20220828 16,6572.1275634765625
5_20220828 17,6174.6351318359375
5_20220828 18,3427.1233520507812
5_20220828 19,2464.415313720703
5_20220828 20,1959.2924499511719
5_20220828 21,1677.3411560058594
5_20220828 22,1485.9605102539062
5_20220828 23,1542.1840209960938
5_20220829 00,1906.7340240478516
5_20220829 01,1891.0875854492188
5_20220829 02,1871.1290435791016
5_20220829 03,1864.1201782226562
5_20220829 04,1854.7606964111328
5_20220829 05,1863.3601684570312
5_20220829 06,1810.2338562011719
5_20220829 07,1837.3128051757812
5_20220829 08,2001.2308349609375
5_20220829 09,2080.2601776123047
5_20220829 10,2039.6092987060547
5_20220829 11,2003.4100646972656
5_20220829 12,2050.093246459961
5_20220829 13,2083.518997192383
5_20220829 14,1842.517349243164
5_20220829 15,1844.635726928711
5_20220829 16,1889.9654693603516
5_20220829 17,1976.933853149414
5_20220829 18,1855.2578887939453
5_20220829 19,1734.0522003173828
5_20220829 20,1654.4547424316406
5_20220829 21,1607.1717071533203
5_20220829 22,1471.2727661132812
5_20220829 23,1503.4037170410156
5_20220830 00,1807.1920166015625
5_20220830 01,1822.7112121582031
5_20220830 02,1841.2996673583984
5_20220830 03,1831.994873046875
5_20220830 04,1805.3326568603516
5_20220830 05,1849.2101440429688
5_20220830 06,1890.4310455322266
5_20220830 07,1953.0193481445312
5_20220830 08,2218.013931274414
5_20220830 09,2307.3558044433594
5_20220830 10,2330.247848510742
5_20220830 11,2376.416305541992
5_20220830 12,2358.0740509033203
5_20220830 13,2372.742431640625
5_20220830 14,2170.1627655029297
5_20220830 15,2109.620834350586
5_20220830 16,2084.9091033935547
5_20220830 17,2129.1468200683594
5_20220830 18,1908.7180633544922
5_20220830 19,1791.0638122558594
5_20220830 20,1711.9178161621094
5_20220830 21,1608.7952575683594
5_20220830 22,1494.5765838623047
5_20220830 23,1494.7559814453125
5_20220831 00,1805.6349639892578
5_20220831 01,1824.7614440917969
5_20220831 02,1813.9461517333984
5_20220831 03,1800.9523162841797
5_20220831 04,1811.0968170166016
5_20220831 05,1907.9642333984375
5_20220831 06,1954.1465606689453
5_20220831 07,2102.68994140625
5_20220831 08,2543.072509765625
5_20220831 09,2720.8323669433594
5_20220831 10,2872.4479370117188
5_20220831 11,3077.1575317382812
5_20220831 12,2966.3719482421875
5_20220831 13,2989.148162841797
5_20220831 14,2854.560516357422
5_20220831 15,2763.3444213867188
5_20220831 16,2709.9419555664062
5_20220831 17,2557.7649688720703
5_20220831 18,2085.5162353515625
5_20220831 19,1944.4059143066406
5_20220831 20,1846.7425994873047
5_20220831 21,1698.9552612304688
5_20220831 22,1542.270248413086
5_20220831 23,1509.5916290283203
6_20220825 00,1207.6251220703125
6_20220825 01,1076.426254272461
6_20220825 02,1050.1996612548828
