ID,ECLO
ACCIDENT_39728,4.3304973
ACCIDENT_39729,4.2328997
ACCIDENT_39730,4.154232
ACCIDENT_39731,4.0957913
ACCIDENT_39732,3.5597525
ACCIDENT_39733,4.1594033
ACCIDENT_39734,3.4069958
ACCIDENT_39735,5.2858987
ACCIDENT_39736,5.092824
ACCIDENT_39737,3.5200257
ACCIDENT_39738,4.1277256
ACCIDENT_39739,4.061125
ACCIDENT_39740,4.124514
ACCIDENT_39741,3.4788098
ACCIDENT_39742,4.140456
ACCIDENT_39743,4.0279374
ACCIDENT_39744,4.0279374
ACCIDENT_39745,4.1456904
ACCIDENT_39746,3.4679217
ACCIDENT_39747,4.267296
ACCIDENT_39748,4.3043065
ACCIDENT_39749,3.2792015
ACCIDENT_39750,4.1192074
ACCIDENT_39751,3.5351195
ACCIDENT_39752,4.3192806
ACCIDENT_39753,4.170933
ACCIDENT_39754,4.1684895
ACCIDENT_39755,3.775094
ACCIDENT_39756,4.053885
ACCIDENT_39757,4.2176523
ACCIDENT_39758,4.2748895
ACCIDENT_39759,3.5736527
ACCIDENT_39760,4.087067
ACCIDENT_39761,4.228975
ACCIDENT_39762,4.1938396
ACCIDENT_39763,4.5895343
ACCIDENT_39764,4.0190134
ACCIDENT_39765,4.3629646
ACCIDENT_39766,3.4873824
ACCIDENT_39767,3.3917127
ACCIDENT_39768,3.509304
ACCIDENT_39769,4.037303
ACCIDENT_39770,4.168898
ACCIDENT_39771,5.2950253
ACCIDENT_39772,5.3348346
ACCIDENT_39773,4.076699
ACCIDENT_39774,4.1574335
ACCIDENT_39775,3.5032215
ACCIDENT_39776,3.4897547
ACCIDENT_39777,4.217871
ACCIDENT_39778,4.1308494
ACCIDENT_39779,4.1308494
ACCIDENT_39780,4.1731105
ACCIDENT_39781,3.9426599
ACCIDENT_39782,5.0999327
ACCIDENT_39783,4.0836177
ACCIDENT_39784,4.074267
ACCIDENT_39785,4.1352897
ACCIDENT_39786,3.4136715
ACCIDENT_39787,4.337045
ACCIDENT_39788,3.9407783
ACCIDENT_39789,4.095547
ACCIDENT_39790,4.1403036
ACCIDENT_39791,4.1691113
ACCIDENT_39792,4.078267
ACCIDENT_39793,4.3429174
ACCIDENT_39794,3.543961
ACCIDENT_39795,4.271696
ACCIDENT_39796,4.011843
ACCIDENT_39797,4.5268407
ACCIDENT_39798,4.2178707
ACCIDENT_39799,4.4450307
ACCIDENT_39800,4.229599
ACCIDENT_39801,4.154654
ACCIDENT_39802,4.2344084
ACCIDENT_39803,4.3004174
ACCIDENT_39804,4.7192326
ACCIDENT_39805,3.4476295
ACCIDENT_39806,4.3152585
ACCIDENT_39807,4.4208426
ACCIDENT_39808,4.27755
ACCIDENT_39809,4.4777455
ACCIDENT_39810,3.416459
ACCIDENT_39811,3.6876574
ACCIDENT_39812,4.302959
ACCIDENT_39813,4.4226565
ACCIDENT_39814,3.530097
ACCIDENT_39815,4.4211802
ACCIDENT_39816,4.5108013
ACCIDENT_39817,4.285613
ACCIDENT_39818,4.403302
ACCIDENT_39819,4.3553658
ACCIDENT_39820,4.4612265
ACCIDENT_39821,4.4397693
ACCIDENT_39822,4.59127
ACCIDENT_39823,4.7556615
ACCIDENT_39824,4.397817
ACCIDENT_39825,4.5332675
ACCIDENT_39826,4.398374
ACCIDENT_39827,4.398374
ACCIDENT_39828,4.3216267
ACCIDENT_39829,4.549897
ACCIDENT_39830,4.587878
ACCIDENT_39831,4.588051
ACCIDENT_39832,4.5096173
ACCIDENT_39833,4.463956
ACCIDENT_39834,4.599766
ACCIDENT_39835,3.7624245
ACCIDENT_39836,4.4959784
ACCIDENT_39837,4.549588
ACCIDENT_39838,4.5746794
ACCIDENT_39839,4.694592
ACCIDENT_39840,4.532922
ACCIDENT_39841,4.0791616
ACCIDENT_39842,4.062152
ACCIDENT_39843,4.077131
ACCIDENT_39844,4.12249
ACCIDENT_39845,4.2976027
ACCIDENT_39846,4.217968
ACCIDENT_39847,4.602987
ACCIDENT_39848,4.3501754
ACCIDENT_39849,4.1803155
ACCIDENT_39850,3.484169
ACCIDENT_39851,4.2608213
ACCIDENT_39852,4.3453946
ACCIDENT_39853,3.4810162
ACCIDENT_39854,4.1213565
ACCIDENT_39855,4.5067205
ACCIDENT_39856,4.108996
ACCIDENT_39857,4.108996
ACCIDENT_39858,4.3881555
ACCIDENT_39859,4.231945
ACCIDENT_39860,4.383775
ACCIDENT_39861,3.5415578
ACCIDENT_39862,4.1322794
ACCIDENT_39863,3.3666515
ACCIDENT_39864,3.4636736
ACCIDENT_39865,4.0048027
ACCIDENT_39866,4.329622
ACCIDENT_39867,4.628618
ACCIDENT_39868,4.4526095
ACCIDENT_39869,4.3679795
ACCIDENT_39870,4.1530056
ACCIDENT_39871,4.236658
ACCIDENT_39872,4.1593947
ACCIDENT_39873,4.104693
ACCIDENT_39874,4.0674863
ACCIDENT_39875,4.1937456
ACCIDENT_39876,4.0022364
ACCIDENT_39877,4.004815
ACCIDENT_39878,4.181528
ACCIDENT_39879,4.1246157
ACCIDENT_39880,3.3524384
ACCIDENT_39881,4.006215
ACCIDENT_39882,5.3339276
ACCIDENT_39883,4.2074633
ACCIDENT_39884,4.3466334
ACCIDENT_39885,4.3572874
ACCIDENT_39886,5.1025977
ACCIDENT_39887,3.5223103
ACCIDENT_39888,4.1864433
ACCIDENT_39889,3.4602294
ACCIDENT_39890,4.2838216
ACCIDENT_39891,4.330913
ACCIDENT_39892,4.100019
ACCIDENT_39893,4.0826735
ACCIDENT_39894,3.7769523
ACCIDENT_39895,4.179473
ACCIDENT_39896,4.534032
ACCIDENT_39897,4.1450534
ACCIDENT_39898,3.4531207
ACCIDENT_39899,4.4222093
ACCIDENT_39900,4.209914
ACCIDENT_39901,4.1035557
ACCIDENT_39902,3.5106459
ACCIDENT_39903,4.148078
ACCIDENT_39904,3.5980196
ACCIDENT_39905,4.414154
ACCIDENT_39906,4.1571665
ACCIDENT_39907,4.359334
ACCIDENT_39908,4.23678
ACCIDENT_39909,4.182508
ACCIDENT_39910,4.319192
ACCIDENT_39911,4.136752
ACCIDENT_39912,4.136752
ACCIDENT_39913,4.1794004
ACCIDENT_39914,4.0845203
ACCIDENT_39915,4.162531
ACCIDENT_39916,4.086527
ACCIDENT_39917,3.4663687
ACCIDENT_39918,4.322127
ACCIDENT_39919,4.135011
ACCIDENT_39920,4.092588
ACCIDENT_39921,4.3470387
ACCIDENT_39922,4.294689
ACCIDENT_39923,3.485446
ACCIDENT_39924,4.085724
ACCIDENT_39925,4.3577824
ACCIDENT_39926,4.262895
ACCIDENT_39927,3.5200472
ACCIDENT_39928,4.204078
ACCIDENT_39929,4.009938
ACCIDENT_39930,4.115061
ACCIDENT_39931,4.267139
ACCIDENT_39932,4.1108804
ACCIDENT_39933,4.1510367
ACCIDENT_39934,4.0179815
ACCIDENT_39935,4.10434
ACCIDENT_39936,4.1879563
ACCIDENT_39937,4.142387
ACCIDENT_39938,5.0632186
ACCIDENT_39939,3.6015797
ACCIDENT_39940,4.2502356
ACCIDENT_39941,4.0490303
ACCIDENT_39942,3.7589831
ACCIDENT_39943,3.9746075
ACCIDENT_39944,4.142134
ACCIDENT_39945,3.5310926
ACCIDENT_39946,4.4957857
ACCIDENT_39947,4.1514425
ACCIDENT_39948,4.1514425
ACCIDENT_39949,4.152127
ACCIDENT_39950,4.0981927
ACCIDENT_39951,4.1186795
ACCIDENT_39952,4.2985806
ACCIDENT_39953,4.060915
ACCIDENT_39954,4.1310678
ACCIDENT_39955,4.302221
ACCIDENT_39956,4.313414
ACCIDENT_39957,5.0552163
ACCIDENT_39958,4.103057
ACCIDENT_39959,4.0699315
ACCIDENT_39960,4.0752625
ACCIDENT_39961,4.108504
ACCIDENT_39962,4.323398
ACCIDENT_39963,4.169004
ACCIDENT_39964,4.274787
ACCIDENT_39965,4.339006
ACCIDENT_39966,3.5928297
ACCIDENT_39967,4.0753407
ACCIDENT_39968,4.2175374
ACCIDENT_39969,3.591752
ACCIDENT_39970,4.5518656
ACCIDENT_39971,4.04252
ACCIDENT_39972,5.082357
ACCIDENT_39973,3.6021233
ACCIDENT_39974,4.306841
ACCIDENT_39975,3.980174
ACCIDENT_39976,3.989421
ACCIDENT_39977,4.1555767
ACCIDENT_39978,4.0463996
ACCIDENT_39979,4.0671997
ACCIDENT_39980,3.9397502
ACCIDENT_39981,3.517805
ACCIDENT_39982,4.32553
ACCIDENT_39983,3.5130882
ACCIDENT_39984,4.0603504
ACCIDENT_39985,5.3074255
ACCIDENT_39986,4.3254633
ACCIDENT_39987,4.1460133
ACCIDENT_39988,4.152405
ACCIDENT_39989,4.274393
ACCIDENT_39990,4.084113
ACCIDENT_39991,4.212863
ACCIDENT_39992,5.0729156
ACCIDENT_39993,4.008992
ACCIDENT_39994,4.3291473
ACCIDENT_39995,4.2845902
ACCIDENT_39996,4.2043457
ACCIDENT_39997,4.0904784
ACCIDENT_39998,3.7444134
ACCIDENT_39999,4.104561
ACCIDENT_40000,4.245755
ACCIDENT_40001,4.104561
ACCIDENT_40002,4.1291847
ACCIDENT_40003,4.107124
ACCIDENT_40004,3.474146
ACCIDENT_40005,4.5122404
ACCIDENT_40006,4.206203
ACCIDENT_40007,4.5629115
ACCIDENT_40008,4.337151
ACCIDENT_40009,4.3640313
ACCIDENT_40010,4.308058
ACCIDENT_40011,4.329204
ACCIDENT_40012,3.5505066
ACCIDENT_40013,4.391111
ACCIDENT_40014,4.2807364
ACCIDENT_40015,4.2232423
ACCIDENT_40016,4.4226713
ACCIDENT_40017,4.434766
ACCIDENT_40018,3.5197606
ACCIDENT_40019,4.3496385
ACCIDENT_40020,4.476766
ACCIDENT_40021,4.308775
ACCIDENT_40022,3.5438876
ACCIDENT_40023,5.3836713
ACCIDENT_40024,4.312261
ACCIDENT_40025,4.389698
ACCIDENT_40026,4.2477984
ACCIDENT_40027,4.4634643
ACCIDENT_40028,3.504786
ACCIDENT_40029,4.4266505
ACCIDENT_40030,4.4682417
ACCIDENT_40031,5.4095645
ACCIDENT_40032,4.6863136
ACCIDENT_40033,4.286873
ACCIDENT_40034,4.2593017
ACCIDENT_40035,4.409407
ACCIDENT_40036,4.425732
ACCIDENT_40037,3.7799177
ACCIDENT_40038,4.3971744
ACCIDENT_40039,5.3492875
ACCIDENT_40040,4.3107834
ACCIDENT_40041,4.289241
ACCIDENT_40042,4.5344048
ACCIDENT_40043,4.5105114
ACCIDENT_40044,4.2779408
ACCIDENT_40045,4.3420324
ACCIDENT_40046,4.450335
ACCIDENT_40047,4.406192
ACCIDENT_40048,4.4017806
ACCIDENT_40049,4.418278
ACCIDENT_40050,3.654014
ACCIDENT_40051,4.4319835
ACCIDENT_40052,4.4569597
ACCIDENT_40053,4.592118
ACCIDENT_40054,4.2496314
ACCIDENT_40055,3.9802794
ACCIDENT_40056,4.2091174
ACCIDENT_40057,3.5158381
ACCIDENT_40058,4.2551475
ACCIDENT_40059,4.2551475
ACCIDENT_40060,4.207427
ACCIDENT_40061,4.251288
ACCIDENT_40062,4.294708
ACCIDENT_40063,4.251164
ACCIDENT_40064,4.1762915
ACCIDENT_40065,4.159885
ACCIDENT_40066,4.1128497
ACCIDENT_40067,4.2721252
ACCIDENT_40068,4.1587915
ACCIDENT_40069,4.254701
ACCIDENT_40070,3.673307
ACCIDENT_40071,4.114926
ACCIDENT_40072,4.1582923
ACCIDENT_40073,4.095893
ACCIDENT_40074,3.522914
ACCIDENT_40075,4.4890475
ACCIDENT_40076,5.1140056
ACCIDENT_40077,4.3067827
ACCIDENT_40078,4.3760014
ACCIDENT_40079,4.2038846
ACCIDENT_40080,4.307541
ACCIDENT_40081,3.662691
ACCIDENT_40082,4.1352835
ACCIDENT_40083,4.255945
ACCIDENT_40084,4.2636814
ACCIDENT_40085,4.1317887
ACCIDENT_40086,4.3729234
ACCIDENT_40087,4.181454
ACCIDENT_40088,4.383956
ACCIDENT_40089,4.2383213
ACCIDENT_40090,4.1754937
ACCIDENT_40091,3.5516381
ACCIDENT_40092,4.214142
ACCIDENT_40093,4.1806707
ACCIDENT_40094,4.266752
ACCIDENT_40095,4.0743403
ACCIDENT_40096,4.169199
ACCIDENT_40097,3.5731916
ACCIDENT_40098,4.120815
ACCIDENT_40099,3.5260763
ACCIDENT_40100,4.0010676
ACCIDENT_40101,4.437694
ACCIDENT_40102,4.119349
ACCIDENT_40103,3.565112
ACCIDENT_40104,3.7491212
ACCIDENT_40105,4.0038295
ACCIDENT_40106,4.2683334
ACCIDENT_40107,3.5803366
ACCIDENT_40108,3.5751867
ACCIDENT_40109,4.091437
ACCIDENT_40110,4.091437
ACCIDENT_40111,3.7393417
ACCIDENT_40112,5.258101
ACCIDENT_40113,5.258101
ACCIDENT_40114,4.233699
ACCIDENT_40115,4.333362
ACCIDENT_40116,4.1863313
ACCIDENT_40117,4.336458
ACCIDENT_40118,4.109497
ACCIDENT_40119,4.190688
ACCIDENT_40120,3.5270662
ACCIDENT_40121,4.1165276
ACCIDENT_40122,5.0680947
ACCIDENT_40123,4.349272
ACCIDENT_40124,4.1214924
ACCIDENT_40125,4.1214924
ACCIDENT_40126,3.5603528
ACCIDENT_40127,4.132553
ACCIDENT_40128,4.07415
ACCIDENT_40129,3.631311
ACCIDENT_40130,4.124936
ACCIDENT_40131,4.073036
ACCIDENT_40132,3.5847368
ACCIDENT_40133,4.1220617
ACCIDENT_40134,3.3660798
ACCIDENT_40135,4.6345544
ACCIDENT_40136,4.072663
ACCIDENT_40137,4.4763045
ACCIDENT_40138,4.0740886
ACCIDENT_40139,3.5252328
ACCIDENT_40140,4.075856
ACCIDENT_40141,4.2651787
ACCIDENT_40142,4.255171
ACCIDENT_40143,4.2073135
ACCIDENT_40144,4.208827
ACCIDENT_40145,4.1201057
ACCIDENT_40146,3.4783845
ACCIDENT_40147,3.5053496
ACCIDENT_40148,4.1974525
ACCIDENT_40149,4.1989098
ACCIDENT_40150,4.1402655
ACCIDENT_40151,4.1737714
ACCIDENT_40152,3.516097
ACCIDENT_40153,3.9952369
ACCIDENT_40154,4.302497
ACCIDENT_40155,4.020625
ACCIDENT_40156,5.2791333
ACCIDENT_40157,4.085206
ACCIDENT_40158,4.038527
ACCIDENT_40159,3.5395098
ACCIDENT_40160,3.883823
ACCIDENT_40161,3.9669652
ACCIDENT_40162,4.180404
ACCIDENT_40163,4.0409865
ACCIDENT_40164,4.080035
ACCIDENT_40165,4.0431314
ACCIDENT_40166,4.04591
ACCIDENT_40167,4.04591
ACCIDENT_40168,3.481536
ACCIDENT_40169,4.12853
ACCIDENT_40170,4.2252736
ACCIDENT_40171,4.168193
ACCIDENT_40172,4.4771333
ACCIDENT_40173,4.0009613
ACCIDENT_40174,4.170115
ACCIDENT_40175,3.5660834
ACCIDENT_40176,4.390358
ACCIDENT_40177,3.7526445
ACCIDENT_40178,3.4777598
ACCIDENT_40179,3.926848
ACCIDENT_40180,3.979176
ACCIDENT_40181,4.058447
ACCIDENT_40182,4.2825317
ACCIDENT_40183,4.299693
ACCIDENT_40184,3.468985
ACCIDENT_40185,3.739212
ACCIDENT_40186,4.1036806
ACCIDENT_40187,3.9442968
ACCIDENT_40188,4.0450606
ACCIDENT_40189,4.1013713
ACCIDENT_40190,4.1013713
ACCIDENT_40191,3.495625
ACCIDENT_40192,4.048949
ACCIDENT_40193,4.162949
ACCIDENT_40194,4.2474036
ACCIDENT_40195,4.057557
ACCIDENT_40196,4.0628653
ACCIDENT_40197,3.4048147
ACCIDENT_40198,3.4867039
ACCIDENT_40199,4.068213
ACCIDENT_40200,4.0370946
ACCIDENT_40201,4.3067007
ACCIDENT_40202,4.2055707
ACCIDENT_40203,4.1800365
ACCIDENT_40204,4.098503
ACCIDENT_40205,4.098503
ACCIDENT_40206,4.1639066
ACCIDENT_40207,5.0480433
ACCIDENT_40208,3.4789653
ACCIDENT_40209,3.44735
ACCIDENT_40210,4.284063
ACCIDENT_40211,4.079888
ACCIDENT_40212,5.0468616
ACCIDENT_40213,4.1742015
ACCIDENT_40214,4.077003
ACCIDENT_40215,4.1033154
ACCIDENT_40216,4.073772
ACCIDENT_40217,3.7025356
ACCIDENT_40218,4.1140356
ACCIDENT_40219,4.269643
ACCIDENT_40220,3.6326356
ACCIDENT_40221,4.2179575
ACCIDENT_40222,4.3678575
ACCIDENT_40223,4.427374
ACCIDENT_40224,4.576947
ACCIDENT_40225,4.3848186
ACCIDENT_40226,4.383271
ACCIDENT_40227,4.418202
ACCIDENT_40228,4.2210593
ACCIDENT_40229,4.2217712
ACCIDENT_40230,4.584381
ACCIDENT_40231,4.4268537
ACCIDENT_40232,4.2671757
ACCIDENT_40233,4.4111257
ACCIDENT_40234,4.539815
ACCIDENT_40235,4.3679385
ACCIDENT_40236,4.3816605
ACCIDENT_40237,4.444598
ACCIDENT_40238,4.31114
ACCIDENT_40239,4.4119473
ACCIDENT_40240,4.249754
ACCIDENT_40241,4.4062915
ACCIDENT_40242,5.182842
ACCIDENT_40243,4.261211
ACCIDENT_40244,4.405798
ACCIDENT_40245,4.4637847
ACCIDENT_40246,4.343472
ACCIDENT_40247,4.478284
ACCIDENT_40248,3.7389836
ACCIDENT_40249,4.531987
ACCIDENT_40250,4.4351335
ACCIDENT_40251,4.449372
ACCIDENT_40252,4.524105
ACCIDENT_40253,4.808302
ACCIDENT_40254,3.4151917
ACCIDENT_40255,3.589764
ACCIDENT_40256,4.437711
ACCIDENT_40257,5.2883067
ACCIDENT_40258,4.3842735
ACCIDENT_40259,4.364016
ACCIDENT_40260,5.4625244
ACCIDENT_40261,4.4385915
ACCIDENT_40262,4.4385915
ACCIDENT_40263,4.5301814
ACCIDENT_40264,4.5744176
ACCIDENT_40265,4.674668
ACCIDENT_40266,4.583343
ACCIDENT_40267,4.4338164
ACCIDENT_40268,4.412886
ACCIDENT_40269,4.419724
ACCIDENT_40270,4.264921
ACCIDENT_40271,4.1940646
ACCIDENT_40272,3.4927125
ACCIDENT_40273,3.5532327
ACCIDENT_40274,3.4846401
ACCIDENT_40275,4.2457676
ACCIDENT_40276,4.3357882
ACCIDENT_40277,3.5469522
ACCIDENT_40278,3.597343
ACCIDENT_40279,4.3514915
ACCIDENT_40280,4.4722047
ACCIDENT_40281,4.3491235
ACCIDENT_40282,4.242575
ACCIDENT_40283,4.17844
ACCIDENT_40284,4.17844
ACCIDENT_40285,4.284119
ACCIDENT_40286,4.376434
ACCIDENT_40287,4.141195
ACCIDENT_40288,4.8296094
ACCIDENT_40289,4.1420197
ACCIDENT_40290,4.13045
ACCIDENT_40291,4.1366863
ACCIDENT_40292,4.5207815
ACCIDENT_40293,4.145305
ACCIDENT_40294,3.3119974
ACCIDENT_40295,4.140303
ACCIDENT_40296,4.350705
ACCIDENT_40297,4.1731873
ACCIDENT_40298,4.1731873
ACCIDENT_40299,4.6058626
ACCIDENT_40300,3.4219418
ACCIDENT_40301,4.162499
ACCIDENT_40302,3.4054484
ACCIDENT_40303,3.4353628
ACCIDENT_40304,4.1867113
ACCIDENT_40305,4.304386
ACCIDENT_40306,3.438437
ACCIDENT_40307,4.032937
ACCIDENT_40308,5.0470223
ACCIDENT_40309,4.3072343
ACCIDENT_40310,3.3172593
ACCIDENT_40311,4.417558
ACCIDENT_40312,4.176872
ACCIDENT_40313,4.2058325
ACCIDENT_40314,3.6977153
ACCIDENT_40315,4.1752095
ACCIDENT_40316,4.1752095
ACCIDENT_40317,4.3164544
ACCIDENT_40318,3.3090372
ACCIDENT_40319,4.10864
ACCIDENT_40320,4.2282004
ACCIDENT_40321,4.242635
ACCIDENT_40322,4.291358
ACCIDENT_40323,4.1203275
ACCIDENT_40324,4.6370287
ACCIDENT_40325,3.4377413
ACCIDENT_40326,4.3223314
ACCIDENT_40327,4.0646954
ACCIDENT_40328,4.1598105
ACCIDENT_40329,4.3032203
ACCIDENT_40330,4.317728
ACCIDENT_40331,4.0633163
ACCIDENT_40332,4.447755
ACCIDENT_40333,4.310863
ACCIDENT_40334,4.13562
ACCIDENT_40335,4.022065
ACCIDENT_40336,3.581153
ACCIDENT_40337,4.1003294
ACCIDENT_40338,4.024009
ACCIDENT_40339,4.1804657
ACCIDENT_40340,4.099435
ACCIDENT_40341,4.06715
ACCIDENT_40342,5.0438056
ACCIDENT_40343,4.06715
ACCIDENT_40344,4.36541
ACCIDENT_40345,4.302853
ACCIDENT_40346,4.566221
ACCIDENT_40347,4.449115
ACCIDENT_40348,4.1982603
ACCIDENT_40349,4.268538
ACCIDENT_40350,3.9209461
ACCIDENT_40351,4.043453
ACCIDENT_40352,4.0065126
ACCIDENT_40353,4.0164676
ACCIDENT_40354,4.198382
ACCIDENT_40355,4.137731
ACCIDENT_40356,4.230306
ACCIDENT_40357,4.1214905
ACCIDENT_40358,3.8947287
ACCIDENT_40359,4.0900245
ACCIDENT_40360,4.1233454
ACCIDENT_40361,5.0091915
ACCIDENT_40362,4.0227313
ACCIDENT_40363,4.190887
ACCIDENT_40364,4.132885
ACCIDENT_40365,4.1002474
ACCIDENT_40366,4.272669
ACCIDENT_40367,4.272669
ACCIDENT_40368,4.0650287
ACCIDENT_40369,3.402648
ACCIDENT_40370,4.2288055
ACCIDENT_40371,4.063637
ACCIDENT_40372,3.9808493
ACCIDENT_40373,3.9808493
ACCIDENT_40374,3.9612527
ACCIDENT_40375,3.6694217
ACCIDENT_40376,3.4920907
ACCIDENT_40377,3.488258
ACCIDENT_40378,4.0438566
ACCIDENT_40379,3.9486861
ACCIDENT_40380,4.2037783
ACCIDENT_40381,5.2353024
ACCIDENT_40382,4.281617
ACCIDENT_40383,4.1361156
ACCIDENT_40384,4.3521495
ACCIDENT_40385,4.285689
ACCIDENT_40386,4.2754326
ACCIDENT_40387,4.1759133
ACCIDENT_40388,3.4970937
ACCIDENT_40389,4.204547
ACCIDENT_40390,4.0555606
ACCIDENT_40391,4.061409
ACCIDENT_40392,3.9220948
ACCIDENT_40393,3.4855032
ACCIDENT_40394,3.4778242
ACCIDENT_40395,4.1458855
ACCIDENT_40396,4.1418123
ACCIDENT_40397,3.9073992
ACCIDENT_40398,4.1867967
ACCIDENT_40399,4.222123
ACCIDENT_40400,3.4896207
ACCIDENT_40401,4.081947
ACCIDENT_40402,4.244157
ACCIDENT_40403,4.056288
ACCIDENT_40404,4.153585
ACCIDENT_40405,3.5517325
ACCIDENT_40406,3.4432478
ACCIDENT_40407,4.081419
ACCIDENT_40408,4.081419
ACCIDENT_40409,3.5260181
ACCIDENT_40410,4.0690126
ACCIDENT_40411,4.3001328
ACCIDENT_40412,4.064536
ACCIDENT_40413,4.0205297
ACCIDENT_40414,3.563971
ACCIDENT_40415,4.2949
ACCIDENT_40416,4.069508
ACCIDENT_40417,4.086627
ACCIDENT_40418,3.4356413
ACCIDENT_40419,4.0750136
ACCIDENT_40420,3.4922957
ACCIDENT_40421,4.0893745
ACCIDENT_40422,4.377206
ACCIDENT_40423,4.2177105
ACCIDENT_40424,4.21239
ACCIDENT_40425,4.3738074
ACCIDENT_40426,4.2242756
ACCIDENT_40427,4.301513
ACCIDENT_40428,4.2282386
ACCIDENT_40429,4.208134
ACCIDENT_40430,4.67697
ACCIDENT_40431,4.218247
ACCIDENT_40432,3.6363778
ACCIDENT_40433,4.3008976
ACCIDENT_40434,4.1313386
ACCIDENT_40435,3.5254421
ACCIDENT_40436,4.3871117
ACCIDENT_40437,4.646785
ACCIDENT_40438,4.4531183
ACCIDENT_40439,4.253324
ACCIDENT_40440,4.483635
ACCIDENT_40441,4.33111
ACCIDENT_40442,4.428494
ACCIDENT_40443,4.3822074
ACCIDENT_40444,3.75535
ACCIDENT_40445,3.6082978
ACCIDENT_40446,4.423906
ACCIDENT_40447,4.389359
ACCIDENT_40448,3.9694061
ACCIDENT_40449,4.389359
ACCIDENT_40450,4.389359
ACCIDENT_40451,4.426095
ACCIDENT_40452,4.293727
